DocumentNumber,Date,Currency,AmountDKK,AmountEUR,Type,GLAccount,CostCenter,Department,ItemName,SourceType
78003005,2025-02-14,DKK,-23975.73,-3218.22,Credit,96064,CC108,Legal & Compliance,287,Payroll
78003005,2025-03-09,DKK,0.5,0.07,Debit,96169,CC108,Legal & Compliance,287,Payroll
78003005,2025-02-04,DKK,7081.22,950.5,Debit,96064,CC108,Legal & Compliance,299,Payroll
78003005,2025-12-13,DKK,-2272.78,-305.07,Credit,96064,CC105,Customer Support,344,Payroll
78003005,2025-07-19,DKK,5834.38,783.14,Debit,96064,CC105,Customer Support,344,Payroll
78003005,2025-06-15,DKK,-19.95,-2.68,Credit,93454,CC108,Legal & Compliance,360,Payroll
78003005,2025-10-02,DKK,-5716.5,-767.32,Credit,96169,CC108,Legal & Compliance,386,Payroll
78003005,2025-12-02,DKK,-25728.63,-3453.51,Credit,96064,CC104,Human Resources,389,Payroll
78003005,2025-09-21,DKK,2.65,0.36,Debit,96169,CC100,Research & Development,389,Payroll
78003005,2025-06-05,DKK,-1141.34,-153.2,Credit,96169,CC101,Sales & Marketing,399,Payroll
78003005,2025-12-28,DKK,-18100.02,-2429.53,Credit,93454,CC108,Legal & Compliance,399,Payroll
78003005,2025-03-10,DKK,-6350.24,-852.38,Credit,93454,CC108,Legal & Compliance,399,Payroll
78003005,2025-10-27,DKK,-24.41,-3.28,Credit,93454,CC106,Supply Chain Management,429,Payroll
78003005,2025-01-11,DKK,35516.27,4767.28,Debit,96064,CC106,Supply Chain Management,429,Payroll
78003005,2025-04-13,DKK,-16592.5,-2227.18,Credit,93454,CC107,Information Technology,450,Payroll
78003005,2025-02-24,DKK,-463.47,-62.21,Credit,96169,CC102,Manufacturing,452,Payroll
78003005,2025-05-20,DKK,32582.34,4373.47,Debit,96169,CC106,Supply Chain Management,452,Payroll
78003005,2025-10-19,DKK,20884.49,2803.29,Debit,96169,CC102,Manufacturing,452,Payroll
78003005,2025-03-21,DKK,-21338.4,-2864.21,Credit,93454,CC106,Supply Chain Management,465,Payroll
78003005,2025-03-03,DKK,73.19,9.82,Debit,93454,CC106,Supply Chain Management,465,Payroll
78003005,2025-08-08,DKK,6557.06,880.14,Debit,93454,CC107,Information Technology,465,Payroll
78003005,2025-08-25,DKK,-2284.91,-306.7,Credit,93454,CC105,Customer Support,513,Payroll
78003005,2025-05-28,DKK,-17744.22,-2381.77,Credit,96064,CC101,Sales & Marketing,513,Payroll
78003005,2025-10-05,DKK,-880.48,-118.19,Credit,93454,CC108,Legal & Compliance,547,Payroll
78003005,2025-10-28,DKK,-9962.6,-1337.26,Credit,96169,CC105,Customer Support,578,Payroll
78003005,2025-03-15,DKK,88522.55,11882.22,Debit,96064,CC104,Human Resources,578,Payroll
78003005,2025-08-13,DKK,3482.56,467.46,Debit,96169,CC107,Information Technology,579,Payroll
78003005,2025-11-09,DKK,1100.49,147.72,Debit,96064,CC102,Manufacturing,590,Payroll
78003005,2025-10-19,DKK,51343.34,6891.72,Debit,96064,CC101,Sales & Marketing,618,Payroll
78003005,2025-09-18,DKK,54872.0,7365.37,Debit,96169,CC103,Finance & Accounting,618,Payroll
78003005,2025-08-20,DKK,44988.49,6038.72,Debit,96169,CC106,Supply Chain Management,652,Payroll
78003005,2025-05-08,DKK,-40994.04,-5502.56,Credit,96064,CC108,Legal & Compliance,683,Payroll
78003005,2025-10-10,DKK,-88872.25,-11929.16,Credit,96064,CC108,Legal & Compliance,683,Payroll
78003005,2025-03-16,DKK,34669.92,4653.68,Debit,96064,CC105,Customer Support,683,Payroll
78003005,2025-10-10,DKK,-27430.29,-3681.92,Credit,96064,CC103,Finance & Accounting,690,Payroll
78003005,2025-12-25,DKK,-2514.99,-337.58,Credit,96064,CC103,Finance & Accounting,690,Payroll
78003005,2025-04-25,DKK,1678.4,225.29,Debit,96064,CC103,Finance & Accounting,690,Payroll
78003005,2025-07-23,DKK,-9592.8,-1287.62,Credit,96064,CC100,Research & Development,700,Payroll
78003005,2025-07-24,DKK,-196252.15,-26342.57,Credit,93454,CC104,Human Resources,700,Payroll
78003005,2025-11-19,DKK,-38959.95,-5229.52,Credit,93454,CC104,Human Resources,700,Payroll
78003005,2025-06-15,DKK,8361.57,1122.36,Debit,93454,CC103,Finance & Accounting,700,Payroll
78003005,2025-04-16,DKK,92836.1,12461.22,Debit,96169,CC107,Information Technology,700,Payroll
78003005,2025-09-12,DKK,22681.8,3044.54,Debit,96064,CC105,Customer Support,717,Payroll
78003005,2025-06-20,DKK,15783.95,2118.65,Debit,96064,CC104,Human Resources,717,Payroll
78003005,2025-01-16,DKK,81703.71,10966.94,Debit,96064,CC104,Human Resources,717,Payroll
78003005,2025-03-17,DKK,-4495.49,-603.42,Credit,93454,CC109,Quality Assurance,729,Payroll
78003005,2025-08-19,DKK,-19910.47,-2672.55,Credit,93454,CC106,Supply Chain Management,729,Payroll
78003005,2025-10-10,DKK,1497.15,200.96,Debit,93454,CC106,Supply Chain Management,729,Payroll
78003005,2025-05-08,DKK,127816.38,17156.56,Debit,96064,CC102,Manufacturing,730,Payroll
78003005,2025-07-22,DKK,58628.51,7869.6,Debit,93454,CC106,Supply Chain Management,730,Payroll
78003005,2025-12-17,DKK,-22142.1,-2972.09,Credit,96064,CC109,Quality Assurance,752,Payroll
78003005,2025-07-07,DKK,6172.6,828.54,Debit,93454,CC103,Finance & Accounting,752,Payroll
78003005,2025-07-15,DKK,13810.99,1853.82,Debit,96064,CC109,Quality Assurance,752,Payroll
78003005,2025-10-09,DKK,23.88,3.21,Debit,96064,CC109,Quality Assurance,789,Payroll
78003005,2025-02-04,DKK,-12112.81,-1625.88,Credit,93454,CC100,Research & Development,793,Payroll
78003005,2025-08-05,DKK,69745.37,9361.79,Debit,96064,CC109,Quality Assurance,793,Payroll
78003005,2025-11-10,DKK,13748.65,1845.46,Debit,96169,CC102,Manufacturing,794,Payroll
78003005,2025-02-01,DKK,2549.46,342.21,Debit,93454,CC108,Legal & Compliance,794,Payroll
78003005,2025-05-08,DKK,321.66,43.18,Debit,96064,CC103,Finance & Accounting,795,Payroll
78003005,2025-06-20,DKK,-1793.16,-240.69,Credit,93454,CC105,Customer Support,821,Payroll
78003005,2025-12-17,DKK,-10459.9,-1404.01,Credit,96169,CC109,Quality Assurance,841,Payroll
78003005,2025-05-09,DKK,-1834.6,-246.26,Credit,93454,CC109,Quality Assurance,841,Payroll
78003005,2025-05-27,DKK,91.69,12.31,Debit,93454,CC109,Quality Assurance,841,Payroll
78003005,2025-01-25,DKK,14528.55,1950.14,Debit,93454,CC104,Human Resources,855,Payroll
78003005,2025-10-10,DKK,55187.17,7407.67,Debit,93454,CC104,Human Resources,855,Payroll
78003005,2025-02-04,DKK,1690.08,226.86,Debit,96169,CC109,Quality Assurance,855,Payroll
78003005,2025-04-19,DKK,-13829.16,-1856.26,Credit,96169,CC108,Legal & Compliance,888,Payroll
78003005,2025-10-24,DKK,4008.42,538.04,Debit,96169,CC108,Legal & Compliance,888,Payroll
78003005,2025-09-30,DKK,3759.4,504.62,Debit,96064,CC108,Legal & Compliance,888,Payroll
78003005,2025-09-27,DKK,3827.87,513.81,Debit,93454,CC102,Manufacturing,891,Payroll
78003005,2025-08-03,DKK,-20.31,-2.73,Credit,96169,CC101,Sales & Marketing,929,Payroll
78003005,2025-07-01,DKK,28.68,3.85,Debit,96169,CC101,Sales & Marketing,929,Payroll
78003005,2025-06-15,DKK,-588.8,-79.03,Credit,96169,CC105,Customer Support,953,Payroll
78003005,2025-02-26,DKK,26746.88,3590.19,Debit,96064,CC109,Quality Assurance,953,Payroll
78003005,2025-09-23,DKK,-63040.69,-8461.84,Credit,96064,CC105,Customer Support,985,Payroll
78003005,2025-08-25,DKK,-191.34,-25.68,Credit,96064,CC105,Customer Support,985,Payroll
78003005,2025-12-23,DKK,-1223.9,-164.28,Credit,96169,CC103,Finance & Accounting,992,Payroll
78003005,2025-10-04,DKK,35308.72,4739.43,Debit,96169,CC108,Legal & Compliance,992,Payroll
78003006,2025-06-28,DKK,51845.83,6959.17,Debit,96064,CC105,Customer Support,683,Payroll
78003006,2025-04-03,DKK,-882.04,-118.39,Credit,93454,CC103,Finance & Accounting,131,Payroll
78003006,2025-02-26,DKK,-53289.54,-7152.96,Credit,96064,CC107,Information Technology,176,Payroll
78003006,2025-05-10,DKK,27395.99,3677.31,Debit,96169,CC106,Supply Chain Management,176,Payroll
78003006,2025-06-29,DKK,-50.47,-6.77,Credit,93454,CC100,Research & Development,187,Payroll
78003006,2025-02-24,DKK,-15960.03,-2142.29,Credit,96064,CC105,Customer Support,187,Payroll
78003006,2025-05-25,DKK,114274.58,15338.87,Debit,93454,CC102,Manufacturing,196,Payroll
78003006,2025-02-04,DKK,-108712.4,-14592.27,Credit,96064,CC104,Human Resources,201,Payroll
78003006,2025-08-02,DKK,54013.02,7250.07,Debit,96169,CC101,Sales & Marketing,201,Payroll
78003006,2025-04-20,DKK,17402.02,2335.84,Debit,96064,CC105,Customer Support,201,Payroll
78003006,2025-08-02,DKK,-26021.76,-3492.85,Credit,96064,CC100,Research & Development,287,Payroll
78003006,2025-03-08,DKK,-229.82,-30.85,Credit,96064,CC108,Legal & Compliance,287,Payroll
78003006,2025-03-13,DKK,35690.01,4790.61,Debit,96064,CC100,Research & Development,299,Payroll
78003006,2025-05-13,DKK,-8579.68,-1151.63,Credit,96064,CC100,Research & Development,313,Payroll
78003006,2025-03-26,DKK,-1331.11,-178.67,Credit,96064,CC100,Research & Development,313,Payroll
78003006,2025-07-04,DKK,-3901.65,-523.71,Credit,93454,CC107,Information Technology,344,Payroll
78003006,2025-08-19,DKK,-481.93,-64.69,Credit,96064,CC105,Customer Support,344,Payroll
78003006,2025-10-05,DKK,10899.85,1463.07,Debit,96064,CC103,Finance & Accounting,360,Payroll
78003006,2025-01-25,DKK,-987.94,-132.61,Credit,96064,CC104,Human Resources,386,Payroll
78003006,2025-10-26,DKK,-489.19,-65.66,Credit,93454,CC101,Sales & Marketing,389,Payroll
78003006,2025-02-18,DKK,9652.5,1295.64,Debit,93454,CC101,Sales & Marketing,389,Payroll
78003006,2025-03-31,DKK,25728.63,3453.51,Debit,93454,CC101,Sales & Marketing,389,Payroll
78003006,2025-11-07,DKK,-24573.76,-3298.49,Credit,93454,CC100,Research & Development,399,Payroll
78003006,2025-08-04,DKK,-44773.54,-6009.87,Credit,96169,CC101,Sales & Marketing,399,Payroll
78003006,2025-09-06,DKK,-34622.4,-4647.3,Credit,96169,CC102,Manufacturing,429,Payroll
78003006,2025-09-06,DKK,5354.13,718.68,Debit,96169,CC102,Manufacturing,429,Payroll
78003006,2025-02-18,DKK,-2780.98,-373.29,Credit,93454,CC107,Information Technology,450,Payroll
78003006,2025-03-20,DKK,32048.56,4301.82,Debit,93454,CC107,Information Technology,450,Payroll
78003006,2025-12-02,DKK,6801.89,913.01,Debit,93454,CC100,Research & Development,450,Payroll
78003006,2025-04-13,DKK,8059.31,1081.79,Debit,96169,CC102,Manufacturing,452,Payroll
78003006,2025-09-12,DKK,118.39,15.89,Debit,96169,CC102,Manufacturing,452,Payroll
78003006,2025-03-04,DKK,2075.04,278.53,Debit,93454,CC101,Sales & Marketing,465,Payroll
78003006,2025-06-19,DKK,9993.11,1341.36,Debit,93454,CC101,Sales & Marketing,465,Payroll
78003006,2025-06-11,DKK,-223259.33,-29967.7,Credit,96169,CC108,Legal & Compliance,513,Payroll
78003006,2025-02-15,DKK,-812.11,-109.01,Credit,96169,CC108,Legal & Compliance,513,Payroll
78003006,2025-06-08,DKK,-10794.74,-1448.96,Credit,96169,CC106,Supply Chain Management,547,Payroll
78003006,2025-05-25,DKK,15.26,2.05,Debit,96064,CC104,Human Resources,578,Payroll
78003006,2025-05-30,DKK,26586.06,3568.6,Debit,96064,CC104,Human Resources,578,Payroll
78003006,2025-04-09,DKK,-2574.25,-345.54,Credit,93454,CC100,Research & Development,579,Payroll
78003006,2025-11-11,DKK,73332.32,9843.26,Debit,96169,CC107,Information Technology,579,Payroll
78003006,2025-03-24,DKK,11645.84,1563.2,Debit,93454,CC100,Research & Development,579,Payroll
78003006,2025-11-16,DKK,-51343.34,-6891.72,Credit,96169,CC107,Information Technology,618,Payroll
78003006,2025-03-13,DKK,16218.2,2176.94,Debit,96169,CC107,Information Technology,618,Payroll
78003006,2025-07-26,DKK,18151.07,2436.39,Debit,96064,CC101,Sales & Marketing,618,Payroll
78003006,2025-04-26,DKK,1.98,0.27,Debit,96169,CC107,Information Technology,618,Payroll
78003006,2025-12-17,DKK,679.52,91.21,Debit,96169,CC103,Finance & Accounting,618,Payroll
78003006,2025-11-30,DKK,-105159.6,-14115.38,Credit,96064,CC101,Sales & Marketing,629,Payroll
78003006,2025-05-18,DKK,63976.44,8587.44,Debit,93454,CC100,Research & Development,629,Payroll
78003006,2025-09-27,DKK,88725.1,11909.41,Debit,96064,CC100,Research & Development,629,Payroll
78003006,2025-11-30,DKK,3394.56,455.65,Debit,96064,CC100,Research & Development,629,Payroll
78003006,2025-06-25,DKK,-22889.56,-3072.42,Credit,93454,CC106,Supply Chain Management,652,Payroll
78003006,2025-10-27,DKK,5895.36,791.32,Debit,96064,CC108,Legal & Compliance,683,Payroll
78003006,2025-06-05,DKK,5895.1,791.29,Debit,93454,CC109,Quality Assurance,683,Payroll
78003006,2025-08-21,DKK,104.29,14.0,Debit,93454,CC109,Quality Assurance,683,Payroll
78003006,2025-06-28,DKK,0.16,0.02,Debit,96064,CC105,Customer Support,683,Payroll
78003006,2025-04-10,DKK,-1299.57,-174.44,Credit,96169,CC100,Research & Development,717,Payroll
78003006,2025-12-06,DKK,11771.57,1580.08,Debit,96169,CC100,Research & Development,717,Payroll
78003006,2025-07-19,DKK,-26.57,-3.57,Credit,93454,CC103,Finance & Accounting,720,Payroll
78003006,2025-11-06,DKK,116989.22,15703.25,Debit,93454,CC103,Finance & Accounting,720,Payroll
78003006,2025-01-25,DKK,-96786.92,-12991.53,Credit,96064,CC102,Manufacturing,730,Payroll
78003006,2025-03-03,DKK,58681.08,7876.66,Debit,93454,CC106,Supply Chain Management,730,Payroll
78003006,2025-09-24,DKK,10173.06,1365.51,Debit,96169,CC106,Supply Chain Management,730,Payroll
78003006,2025-02-18,DKK,58585.81,7863.87,Debit,93454,CC102,Manufacturing,752,Payroll
78003006,2025-09-30,DKK,-36492.28,-4898.29,Credit,96169,CC107,Information Technology,789,Payroll
78003006,2025-12-24,DKK,70015.92,9398.11,Debit,96064,CC105,Customer Support,793,Payroll
78003006,2025-07-07,DKK,-44401.07,-5959.88,Credit,96169,CC102,Manufacturing,794,Payroll
78003006,2025-01-29,DKK,-55844.08,-7495.85,Credit,93454,CC105,Customer Support,795,Payroll
78003006,2025-11-10,DKK,-31042.14,-4166.73,Credit,96064,CC103,Finance & Accounting,795,Payroll
78003006,2025-02-13,DKK,-19142.96,-2569.52,Credit,93454,CC101,Sales & Marketing,795,Payroll
78003006,2025-04-25,DKK,-50270.37,-6747.7,Credit,93454,CC101,Sales & Marketing,795,Payroll
78003006,2025-04-16,DKK,-11329.18,-1520.7,Credit,93454,CC105,Customer Support,821,Payroll
78003006,2025-11-09,DKK,161.65,21.7,Debit,93454,CC105,Customer Support,821,Payroll
78003006,2025-01-29,DKK,-14970.51,-2009.46,Credit,93454,CC109,Quality Assurance,841,Payroll
78003006,2025-04-26,DKK,-21461.75,-2880.77,Credit,96169,CC109,Quality Assurance,855,Payroll
78003006,2025-06-21,DKK,4349.68,583.85,Debit,93454,CC104,Human Resources,855,Payroll
78003006,2025-10-31,DKK,42704.97,5732.21,Debit,96169,CC109,Quality Assurance,855,Payroll
78003006,2025-01-25,DKK,3512.45,471.47,Debit,93454,CC102,Manufacturing,888,Payroll
78003006,2025-03-17,DKK,-23870.63,-3204.11,Credit,93454,CC104,Human Resources,891,Payroll
78003006,2025-07-06,DKK,1933.87,259.58,Debit,96169,CC104,Human Resources,891,Payroll
78003006,2025-01-03,DKK,6586.67,884.12,Debit,96169,CC104,Human Resources,891,Payroll
78003006,2025-08-30,DKK,-2075.63,-278.61,Credit,96169,CC101,Sales & Marketing,929,Payroll
78003006,2025-07-23,DKK,-26842.98,-3603.08,Credit,96064,CC106,Supply Chain Management,929,Payroll
78003006,2025-09-03,DKK,23683.83,3179.04,Debit,96169,CC101,Sales & Marketing,929,Payroll
78003006,2025-04-04,DKK,-46199.94,-6201.33,Credit,93454,CC106,Supply Chain Management,935,Payroll
78003006,2025-01-24,DKK,15987.83,2146.02,Debit,93454,CC109,Quality Assurance,935,Payroll
78003006,2025-03-25,DKK,17605.62,2363.17,Debit,96169,CC105,Customer Support,935,Payroll
78003006,2025-04-08,DKK,629.62,84.51,Debit,96064,CC107,Information Technology,953,Payroll
78003006,2025-10-13,DKK,51581.69,6923.72,Debit,96064,CC109,Quality Assurance,953,Payroll
78003006,2025-01-26,DKK,3185.29,427.56,Debit,96169,CC109,Quality Assurance,985,Payroll
78003006,2025-11-12,DKK,-1568.86,-210.59,Credit,93454,CC105,Customer Support,992,Payroll
78003006,2025-09-12,DKK,-413.22,-55.47,Credit,96064,CC101,Sales & Marketing,992,Payroll
78003006,2025-01-05,DKK,1032.84,138.64,Debit,96064,CC101,Sales & Marketing,992,Payroll
78003006,2025-07-01,DKK,3393.04,455.44,Debit,96169,CC100,Research & Development,992,Payroll
78003007,2025-07-12,DKK,619737.74,83186.27,Debit,96064,CC105,Customer Support,953,Payroll
78003007,2025-01-25,DKK,-3723.76,-499.83,Credit,93454,CC103,Finance & Accounting,131,Payroll
78003007,2025-08-03,DKK,-10425.92,-1399.45,Credit,93454,CC103,Finance & Accounting,131,Payroll
78003007,2025-04-09,DKK,-59990.85,-8052.46,Credit,96169,CC108,Legal & Compliance,131,Payroll
78003007,2025-09-21,DKK,-406541.28,-54569.3,Credit,93454,CC103,Finance & Accounting,131,Payroll
78003007,2025-01-13,DKK,4490.73,602.78,Debit,93454,CC103,Finance & Accounting,131,Payroll
78003007,2025-04-08,DKK,1677.52,225.17,Debit,96169,CC108,Legal & Compliance,131,Payroll
78003007,2025-10-06,DKK,94242.45,12649.99,Debit,93454,CC104,Human Resources,170,Payroll
78003007,2025-12-13,DKK,3041.31,408.23,Debit,93454,CC104,Human Resources,170,Payroll
78003007,2025-06-03,DKK,875.88,117.57,Debit,96169,CC102,Manufacturing,187,Payroll
78003007,2025-12-18,DKK,14477.23,1943.25,Debit,93454,CC100,Research & Development,187,Payroll
78003007,2025-05-30,DKK,157248.66,21107.2,Debit,96169,CC103,Finance & Accounting,187,Payroll
78003007,2025-04-07,DKK,114.81,15.41,Debit,96169,CC102,Manufacturing,187,Payroll
78003007,2025-06-15,DKK,1106.69,148.55,Debit,93454,CC102,Manufacturing,196,Payroll
78003007,2025-07-23,DKK,-12768.93,-1713.95,Credit,96169,CC101,Sales & Marketing,201,Payroll
78003007,2025-12-19,DKK,304.61,40.89,Debit,96064,CC108,Legal & Compliance,201,Payroll
78003007,2025-03-19,DKK,-1619.53,-217.39,Credit,96064,CC108,Legal & Compliance,287,Payroll
78003007,2025-12-22,DKK,6619.96,888.59,Debit,96064,CC100,Research & Development,313,Payroll
78003007,2025-07-03,DKK,9252.89,1242.0,Debit,96169,CC102,Manufacturing,344,Payroll
78003007,2025-11-14,DKK,-54653.37,-7336.02,Credit,96064,CC103,Finance & Accounting,360,Payroll
78003007,2025-08-19,DKK,-4116.47,-552.55,Credit,96169,CC108,Legal & Compliance,386,Payroll
78003007,2025-06-26,DKK,2823.9,379.05,Debit,96064,CC108,Legal & Compliance,386,Payroll
78003007,2025-03-09,DKK,-27587.85,-3703.07,Credit,96064,CC104,Human Resources,389,Payroll
78003007,2025-07-02,DKK,-10133.76,-1360.24,Credit,96169,CC109,Quality Assurance,399,Payroll
78003007,2025-02-15,DKK,-2094.6,-281.15,Credit,96064,CC102,Manufacturing,429,Payroll
78003007,2025-02-16,DKK,-3012.41,-404.35,Credit,93454,CC106,Supply Chain Management,429,Payroll
78003007,2025-11-07,DKK,-28521.37,-3828.37,Credit,93454,CC107,Information Technology,450,Payroll
78003007,2025-10-24,DKK,-29790.44,-3998.72,Credit,96169,CC106,Supply Chain Management,452,Payroll
78003007,2025-04-20,DKK,-57820.16,-7761.1,Credit,96064,CC101,Sales & Marketing,461,Payroll
78003007,2025-05-27,DKK,2406.37,323.0,Debit,93454,CC107,Information Technology,465,Payroll
78003007,2025-03-13,DKK,-356.74,-47.88,Credit,96064,CC101,Sales & Marketing,513,Payroll
78003007,2025-06-28,DKK,-216.23,-29.02,Credit,96064,CC101,Sales & Marketing,513,Payroll
78003007,2025-06-13,DKK,-93702.4,-12577.5,Credit,96064,CC101,Sales & Marketing,513,Payroll
78003007,2025-10-09,DKK,-95625.88,-12835.69,Credit,93454,CC105,Customer Support,513,Payroll
78003007,2025-07-04,DKK,-9768.57,-1311.22,Credit,96169,CC104,Human Resources,547,Payroll
78003007,2025-08-31,DKK,-19309.6,-2591.89,Credit,96169,CC104,Human Resources,547,Payroll
78003007,2025-06-11,DKK,-46726.43,-6272.0,Credit,96064,CC103,Finance & Accounting,547,Payroll
78003007,2025-08-03,DKK,37515.21,5035.6,Debit,96064,CC103,Finance & Accounting,547,Payroll
78003007,2025-10-23,DKK,-7777.36,-1043.94,Credit,96064,CC104,Human Resources,578,Payroll
78003007,2025-09-28,DKK,9001.16,1208.21,Debit,96064,CC104,Human Resources,578,Payroll
78003007,2025-01-11,DKK,-433.15,-58.14,Credit,96169,CC107,Information Technology,579,Payroll
78003007,2025-05-03,DKK,-15827.22,-2124.46,Credit,96064,CC102,Manufacturing,590,Payroll
78003007,2025-03-04,DKK,-14702.12,-1973.44,Credit,96064,CC100,Research & Development,629,Payroll
78003007,2025-03-13,DKK,-67057.81,-9001.05,Credit,93454,CC103,Finance & Accounting,652,Payroll
78003007,2025-04-30,DKK,-8623.61,-1157.53,Credit,93454,CC106,Supply Chain Management,652,Payroll
78003007,2025-07-15,DKK,112045.23,15039.63,Debit,93454,CC103,Finance & Accounting,652,Payroll
78003007,2025-09-13,DKK,-82519.73,-11076.47,Credit,96064,CC108,Legal & Compliance,683,Payroll
78003007,2025-09-16,DKK,2268.38,304.48,Debit,96064,CC105,Customer Support,683,Payroll
78003007,2025-04-08,DKK,9209.0,1236.11,Debit,93454,CC109,Quality Assurance,683,Payroll
78003007,2025-10-16,DKK,35926.83,4822.39,Debit,93454,CC109,Quality Assurance,683,Payroll
78003007,2025-10-21,DKK,-27492.31,-3690.24,Credit,96064,CC100,Research & Development,700,Payroll
78003007,2025-05-21,DKK,175255.33,23524.21,Debit,96169,CC107,Information Technology,700,Payroll
78003007,2025-03-07,DKK,14505.58,1947.06,Debit,96064,CC105,Customer Support,717,Payroll
78003007,2025-04-14,DKK,-381.91,-51.26,Credit,96169,CC103,Finance & Accounting,720,Payroll
78003007,2025-12-24,DKK,8.05,1.08,Debit,96169,CC103,Finance & Accounting,720,Payroll
78003007,2025-05-23,DKK,-3085.96,-414.22,Credit,93454,CC106,Supply Chain Management,729,Payroll
78003007,2025-02-07,DKK,-841.41,-112.94,Credit,96064,CC109,Quality Assurance,752,Payroll
78003007,2025-10-24,DKK,-9448.37,-1268.24,Credit,93454,CC102,Manufacturing,752,Payroll
78003007,2025-09-16,DKK,-40584.85,-5447.63,Credit,93454,CC108,Legal & Compliance,752,Payroll
78003007,2025-01-17,DKK,46310.79,6216.21,Debit,93454,CC108,Legal & Compliance,752,Payroll
78003007,2025-02-12,DKK,-21962.83,-2948.03,Credit,96169,CC107,Information Technology,787,Payroll
78003007,2025-02-20,DKK,3311.53,444.5,Debit,93454,CC105,Customer Support,787,Payroll
78003007,2025-10-08,DKK,50.91,6.83,Debit,96169,CC101,Sales & Marketing,787,Payroll
78003007,2025-03-03,DKK,54727.56,7345.98,Debit,93454,CC106,Supply Chain Management,789,Payroll
78003007,2025-11-14,DKK,15780.07,2118.13,Debit,93454,CC106,Supply Chain Management,789,Payroll
78003007,2025-02-15,DKK,-5232.46,-702.34,Credit,96064,CC109,Quality Assurance,793,Payroll
78003007,2025-04-22,DKK,43851.67,5886.13,Debit,96169,CC102,Manufacturing,794,Payroll
78003007,2025-03-13,DKK,783.84,105.21,Debit,96169,CC106,Supply Chain Management,795,Payroll
78003007,2025-07-17,DKK,63488.72,8521.98,Debit,93454,CC101,Sales & Marketing,795,Payroll
78003007,2025-12-03,DKK,-38559.44,-5175.76,Credit,93454,CC105,Customer Support,821,Payroll
78003007,2025-10-03,DKK,9712.13,1303.64,Debit,93454,CC105,Customer Support,821,Payroll
78003007,2025-06-13,DKK,-33067.07,-4438.53,Credit,93454,CC103,Finance & Accounting,841,Payroll
78003007,2025-09-04,DKK,-9156.28,-1229.03,Credit,96169,CC109,Quality Assurance,841,Payroll
78003007,2025-04-02,DKK,14925.79,2003.46,Debit,93454,CC109,Quality Assurance,841,Payroll
78003007,2025-07-19,DKK,-52402.76,-7033.93,Credit,93454,CC104,Human Resources,855,Payroll
78003007,2025-05-03,DKK,-1254.96,-168.45,Credit,96064,CC108,Legal & Compliance,888,Payroll
78003007,2025-06-13,DKK,-606.15,-81.36,Credit,93454,CC104,Human Resources,891,Payroll
78003007,2025-06-27,DKK,-31908.34,-4283.0,Credit,96169,CC105,Customer Support,935,Payroll
78003007,2025-04-02,DKK,-97912.6,-13142.63,Credit,93454,CC106,Supply Chain Management,935,Payroll
78003007,2025-05-13,DKK,3133.52,420.61,Debit,93454,CC106,Supply Chain Management,935,Payroll
78003007,2025-07-12,DKK,1435.75,192.72,Debit,96064,CC105,Customer Support,953,Payroll
78003007,2025-11-18,DKK,-1549.8,-208.03,Credit,96064,CC100,Research & Development,985,Payroll
78003007,2025-04-27,DKK,-10026.55,-1345.85,Credit,93454,CC102,Manufacturing,985,Payroll
78003007,2025-06-03,DKK,-10746.2,-1442.44,Credit,96169,CC100,Research & Development,992,Payroll
78003008,2025-05-30,EUR,110759.12,14867.0,Debit,96169,CC103,Finance & Accounting,618,Payroll
78003008,2025-11-22,EUR,-9613.27,-1290.37,Credit,93454,CC103,Finance & Accounting,131,Payroll
78003008,2025-04-27,EUR,3723.76,499.83,Debit,93454,CC103,Finance & Accounting,131,Payroll
78003008,2025-04-01,EUR,-147058.11,-19739.34,Credit,93454,CC104,Human Resources,170,Payroll
78003008,2025-06-01,EUR,-1228.98,-164.96,Credit,93454,CC104,Human Resources,170,Payroll
78003008,2025-03-08,EUR,128377.79,17231.92,Debit,96064,CC100,Research & Development,170,Payroll
78003008,2025-09-26,EUR,-10932.71,-1467.48,Credit,96064,CC107,Information Technology,176,Payroll
78003008,2025-04-28,EUR,2273.1,305.11,Debit,96064,CC107,Information Technology,176,Payroll
78003008,2025-03-14,EUR,-2330.12,-312.77,Credit,93454,CC102,Manufacturing,196,Payroll
78003008,2025-10-12,EUR,-7356.74,-987.48,Credit,93454,CC102,Manufacturing,196,Payroll
78003008,2025-06-20,EUR,-142833.86,-19172.33,Credit,96064,CC105,Customer Support,201,Payroll
78003008,2025-12-20,EUR,-17125.07,-2298.67,Credit,96169,CC101,Sales & Marketing,201,Payroll
78003008,2025-11-29,EUR,-64084.84,-8601.99,Credit,96064,CC108,Legal & Compliance,201,Payroll
78003008,2025-01-28,EUR,-530.01,-71.14,Credit,93454,CC101,Sales & Marketing,287,Payroll
78003008,2025-03-06,EUR,-23381.77,-3138.49,Credit,93454,CC108,Legal & Compliance,287,Payroll
78003008,2025-12-22,EUR,-41778.59,-5607.86,Credit,96064,CC108,Legal & Compliance,287,Payroll
78003008,2025-10-23,EUR,-28654.21,-3846.2,Credit,96064,CC100,Research & Development,299,Payroll
78003008,2025-09-30,EUR,3910.26,524.87,Debit,96064,CC108,Legal & Compliance,299,Payroll
