DocumentNumber,Date,Currency,AmountDKK,AmountEUR,Type,GLAccount,CostCenter,CustomerName,ItemName,SourceType
78002003,2025-02-18,EUR,-2953313.53,-396417.92,Credit,32307,CC102,E.ON,Remote Monitoring & Diagnostics Platform,Product Sales
78002003,2025-07-29,EUR,-2558038.27,-343360.84,Credit,32307,CC105,NextEra Energy,Grid Connection Solutions,Product Sales
78002003,2025-12-01,EUR,4588195.84,615865.21,Debit,32307,CC105,Ørsted,Hybrid Wind-Solar Solutions,Product Sales
78002003,2025-11-19,EUR,9800525.98,1315506.84,Debit,35015,CC103,Siemens Gamesa,Hybrid Wind-Solar Solutions,Product Sales
78002003,2025-05-09,EUR,-2700485.18,-362481.23,Credit,32307,CC100,Pattern Energy,Energy Storage Integration Package,Product Sales
78002003,2025-01-04,EUR,-696358.36,-93470.92,Credit,32307,CC100,Pattern Energy,Energy Storage Integration Package,Product Sales
78002003,2025-07-01,EUR,-62991.3,-8455.21,Credit,32307,CC102,E.ON,Predictive Maintenance Software,Product Sales
78002003,2025-03-16,EUR,-801929.21,-107641.5,Credit,32307,CC109,Pattern Energy,Annual Safety Inspection Package,Product Sales
78002003,2025-02-13,EUR,-585400.39,-78577.23,Credit,36629,CC102,NextEra Energy,Annual Safety Inspection Package,Product Sales
78002003,2025-08-05,EUR,1998051.85,268194.88,Debit,32307,CC109,Pattern Energy,Annual Safety Inspection Package,Product Sales
78002003,2025-11-29,EUR,-7158224.5,-960835.5,Credit,36629,CC109,Acciona Energia,Wind Resource Assessment Services,Product Sales
78002003,2025-09-12,EUR,766600.48,102899.39,Debit,36629,CC108,Pattern Energy,Wind Resource Assessment Services,Product Sales
78002003,2025-05-04,EUR,329446.26,44220.97,Debit,36629,CC109,Acciona Energia,Wind Resource Assessment Services,Product Sales
78002003,2025-01-11,EUR,35924169.48,4822036.17,Debit,35015,CC105,General Electric,Wind Resource Assessment Services,Product Sales
78002003,2025-05-13,EUR,-2170694.81,-291368.43,Credit,35015,CC108,Enel Green Power,Blade Repair Services,Product Sales
78002003,2025-06-07,EUR,3426766.1,459968.6,Debit,35015,CC107,Acciona Energia,Blade Repair Services,Product Sales
78002003,2025-10-26,EUR,-4784936.93,-642273.41,Credit,35015,CC107,NextEra Energy,Component Refurbishment Services,Product Sales
78002003,2025-07-07,EUR,1567204.55,210363.03,Debit,35015,CC105,Ørsted,Component Refurbishment Services,Product Sales
78002003,2025-10-12,EUR,34.18,4.59,Debit,35015,CC105,Ørsted,Component Refurbishment Services,Product Sales
78002003,2025-11-06,EUR,37214.46,4995.23,Debit,36629,CC106,General Electric,Fleet Asset Management Platform,Product Sales
78002003,2025-08-29,EUR,-73.61,-9.88,Credit,32307,CC101,Pattern Energy,Decommissioning & Repowering Services,Product Sales
78002003,2025-10-10,EUR,7068118.08,948740.68,Debit,32307,CC105,NextEra Energy,Decommissioning & Repowering Services,Product Sales
78002003,2025-02-21,EUR,-173214.65,-23250.29,Credit,36629,CC104,NextEra Energy,Lightning Protection Systems,Product Sales
78002003,2025-08-23,EUR,600485.19,80602.04,Debit,36629,CC100,Enel Green Power,Lightning Protection Systems,Product Sales
78002003,2025-10-20,EUR,81928.7,10997.14,Debit,32307,CC100,Enel Green Power,Lightning Protection Systems,Product Sales
78002003,2025-04-07,EUR,280515.66,37653.11,Debit,36629,CC108,Nordex SE,High-Voltage Transformer Units,Product Sales
78002003,2025-02-01,EUR,6456204.58,866604.64,Debit,32307,CC103,Pattern Energy,High-Voltage Transformer Units,Product Sales
78002003,2025-05-28,EUR,-3914954.94,-525497.31,Credit,32307,CC101,General Electric,Foundation Design & Supply,Product Sales
78002003,2025-08-31,EUR,-927145.5,-124449.06,Credit,32307,CC105,Iberdrola,Environmental Impact Assessment Service,Product Sales
78002003,2025-11-23,EUR,-370014.01,-49666.31,Credit,32307,CC105,Iberdrola,Environmental Impact Assessment Service,Product Sales
78002003,2025-04-19,EUR,-1236139.54,-165924.77,Credit,32307,CC104,Siemens Gamesa,Environmental Impact Assessment Service,Product Sales
78002003,2025-05-19,EUR,-44906.55,-6027.72,Credit,32307,CC105,Iberdrola,Environmental Impact Assessment Service,Product Sales
78002003,2025-11-10,EUR,-402019.2,-53962.31,Credit,36629,CC109,Pattern Energy,Crane & Heavy Lift Rental Services,Product Sales
78002003,2025-06-26,EUR,3236602.11,434443.24,Debit,36629,CC109,Pattern Energy,Crane & Heavy Lift Rental Services,Product Sales
78002003,2025-01-01,EUR,1354125.65,181761.83,Debit,35015,CC105,Nordex SE,Crane & Heavy Lift Rental Services,Product Sales
78002003,2025-06-26,EUR,229022.88,30741.33,Debit,32307,CC104,NextEra Energy,Offshore Substation Packages,Product Sales
78002003,2025-12-21,EUR,6478276.91,869567.37,Debit,32307,CC104,NextEra Energy,Offshore Substation Packages,Product Sales
78002003,2025-11-02,EUR,-1950194.71,-261771.1,Credit,32307,CC101,Pattern Energy,Power Purchase Agreement Advisory Service,Product Sales
78002003,2025-09-26,EUR,3541409.56,475356.99,Debit,32307,CC101,Pattern Energy,Power Purchase Agreement Advisory Service,Product Sales
78002003,2025-06-20,EUR,779522.86,104633.94,Debit,35015,CC103,General Electric,Power Purchase Agreement Advisory Service,Product Sales
78002003,2025-11-29,EUR,-299457.48,-40195.63,Credit,32307,CC106,Iberdrola,Smart Power Forecasting Tools,Product Sales
78002003,2025-07-27,EUR,-4541827.06,-609641.22,Credit,35015,CC108,Ørsted,Smart Power Forecasting Tools,Product Sales
78002003,2025-01-29,EUR,-69360.24,-9310.1,Credit,32307,CC106,Iberdrola,Smart Power Forecasting Tools,Product Sales
78002003,2025-10-25,EUR,-543791.53,-72992.15,Credit,35015,CC106,Nordex SE,Wind Farm Design & Engineering Consulting,Product Sales
78002003,2025-03-07,EUR,-2417646.0,-324516.24,Credit,32307,CC104,Siemens Gamesa,Remote Troubleshooting Support,Product Sales
78002003,2025-05-23,EUR,8048251.44,1080302.21,Debit,36629,CC109,Ørsted,Ice Detection & Prevention Systems,Product Sales
78002003,2025-02-14,EUR,-396142.01,-53173.42,Credit,36629,CC101,E.ON,Project Financing Solutions,Product Sales
78002003,2025-07-07,EUR,4156310.68,557894.05,Debit,36629,CC109,Iberdrola,Project Financing Solutions,Product Sales
78002003,2025-01-05,EUR,-373539.75,-50139.56,Credit,35015,CC107,Iberdrola,Training & Certification Programs,Product Sales
78002003,2025-10-19,EUR,-5890235.13,-790635.59,Credit,36629,CC101,Siemens Gamesa,Training & Certification Programs,Product Sales
78002003,2025-09-28,EUR,1215682.62,163178.88,Debit,32307,CC104,Siemens Gamesa,Access & Service Platforms,Product Sales
78002003,2025-04-01,EUR,5927680.62,795661.83,Debit,36629,CC106,E.ON,Oil & Lubricant Supply Services,Product Sales
78002003,2025-02-16,EUR,1861369.97,249848.32,Debit,32307,CC106,Pattern Energy,Oil & Lubricant Supply Services,Product Sales
78002003,2025-02-18,EUR,-10003.85,-1342.8,Credit,36629,CC109,Acciona Energia,Customer Portal Access Subscription,Product Sales
78002003,2025-05-08,EUR,-301804.52,-40510.67,Credit,36629,CC100,NextEra Energy,Customer Portal Access Subscription,Product Sales
78002003,2025-05-07,EUR,146334.76,19642.25,Debit,36629,CC109,Acciona Energia,Customer Portal Access Subscription,Product Sales
78002003,2025-05-18,EUR,-493564.25,-66250.23,Credit,36629,CC100,E.ON,Blade Cleaning Equipment,Product Sales
78002003,2025-03-28,EUR,62814.46,8431.47,Debit,36629,CC107,NextEra Energy,Wind Farm Operations Management,Product Sales
78002003,2025-09-26,EUR,63252.65,8490.29,Debit,32307,CC106,General Electric,Wind Farm Operations Management,Product Sales
78002003,2025-02-24,EUR,267371.79,35888.83,Debit,32307,CC106,General Electric,Wind Farm Operations Management,Product Sales
78002003,2025-04-10,EUR,4590507.06,616175.44,Debit,32307,CC106,Ørsted,SCADA System Upgrades,Product Sales
78002003,2025-02-20,EUR,509233.92,68353.55,Debit,32307,CC106,Ørsted,SCADA System Upgrades,Product Sales
78002004,2025-03-05,EUR,58374813.31,7835545.41,Debit,35015,CC105,Nordex SE,Wind Turbine Nacelles,Product Sales
78002004,2025-08-25,EUR,-6186599.44,-830416.03,Credit,32307,CC103,Iberdrola,Utility-Scale Onshore Wind Turbine,Product Sales
78002004,2025-06-25,EUR,7460828.39,1001453.48,Debit,32307,CC105,Acciona Energia,Utility-Scale Onshore Wind Turbine,Product Sales
78002004,2025-10-18,EUR,-33535978.0,-4501473.56,Credit,35015,CC102,Enel Green Power,Wind Turbine Gearboxes,Product Sales
78002004,2025-04-19,EUR,47372034.04,6358662.29,Debit,32307,CC105,Nordex SE,Wind Turbine Gearboxes,Product Sales
78002004,2025-11-24,EUR,-43124907.22,-5788578.15,Credit,35015,CC103,Iberdrola,Wind Turbine Towers,Product Sales
78002004,2025-02-08,EUR,-18943733.9,-2542783.07,Credit,36629,CC108,Iberdrola,Wind Turbine Towers,Product Sales
78002004,2025-07-12,EUR,10683318.06,1434002.42,Debit,36629,CC103,General Electric,Wind Turbine Towers,Product Sales
78002004,2025-02-16,EUR,43124907.22,5788578.15,Debit,32307,CC106,Pattern Energy,Wind Turbine Towers,Product Sales
78002004,2025-03-05,EUR,-53383137.79,-7165521.85,Credit,35015,CC105,Nordex SE,Wind Turbine Nacelles,Product Sales
78002004,2025-02-15,EUR,2483.1,333.3,Debit,35015,CC105,Nordex SE,Wind Turbine Nacelles,Product Sales
78002004,2025-11-08,EUR,-4950.03,-664.43,Credit,36629,CC101,Ørsted,Wind Turbine Control Systems,Product Sales
78002004,2025-01-17,EUR,-773124.85,-103775.15,Credit,35015,CC102,Ørsted,Turbine Installation Services,Product Sales
78002004,2025-09-12,EUR,3263460.12,438048.34,Debit,32307,CC108,General Electric,Turbine Installation Services,Product Sales
78002004,2025-06-27,EUR,-110018.89,-14767.64,Credit,36629,CC100,Ørsted,Remote Monitoring & Diagnostics Platform,Product Sales
78002004,2025-08-20,EUR,-3684547.97,-494570.2,Credit,32307,CC102,E.ON,Remote Monitoring & Diagnostics Platform,Product Sales
78002004,2025-09-27,EUR,13205565.03,1772559.06,Debit,36629,CC100,Ørsted,Remote Monitoring & Diagnostics Platform,Product Sales
78002004,2025-03-17,EUR,3629727.76,487211.78,Debit,32307,CC104,E.ON,Grid Connection Solutions,Product Sales
78002004,2025-02-12,EUR,-7699.43,-1033.48,Credit,32307,CC106,Nordex SE,Wind Turbine Generators,Product Sales
78002004,2025-09-24,EUR,-26734332.83,-3588501.05,Credit,32307,CC104,Iberdrola,Wind Turbine Generators,Product Sales
78002004,2025-05-21,EUR,4509610.72,605316.88,Debit,32307,CC104,Iberdrola,Wind Turbine Generators,Product Sales
78002004,2025-12-18,EUR,2817268.88,378156.9,Debit,32307,CC102,Nordex SE,Wind Turbine Generators,Product Sales
78002004,2025-07-23,EUR,6454338.79,866354.2,Debit,32307,CC102,E.ON,Predictive Maintenance Software,Product Sales
78002004,2025-04-14,EUR,-872032.63,-117051.36,Credit,35015,CC100,NextEra Energy,Annual Safety Inspection Package,Product Sales
78002004,2025-10-24,EUR,25008487.27,3356843.93,Debit,32307,CC109,Pattern Energy,Annual Safety Inspection Package,Product Sales
78002004,2025-12-19,EUR,973696.23,130697.48,Debit,32307,CC103,NextEra Energy,Wind Resource Assessment Services,Product Sales
78002004,2025-07-04,EUR,1485314.52,199371.08,Debit,35015,CC105,Ørsted,Component Refurbishment Services,Product Sales
78002004,2025-05-06,EUR,141949.15,19053.58,Debit,32307,CC101,Siemens Gamesa,Fleet Asset Management Platform,Product Sales
78002004,2025-09-22,EUR,-713544.78,-95777.82,Credit,36629,CC106,Nordex SE,Decommissioning & Repowering Services,Product Sales
78002004,2025-05-04,EUR,-34951.27,-4691.45,Credit,36629,CC106,Enel Green Power,Decommissioning & Repowering Services,Product Sales
78002004,2025-05-13,EUR,-17315513.23,-2324229.96,Credit,32307,CC105,NextEra Energy,Decommissioning & Repowering Services,Product Sales
78002004,2025-02-26,EUR,-7127175.8,-956667.89,Credit,32307,CC100,Enel Green Power,Lightning Protection Systems,Product Sales
78002004,2025-08-31,EUR,-4651892.39,-624415.09,Credit,36629,CC108,Nordex SE,High-Voltage Transformer Units,Product Sales
78002004,2025-03-08,EUR,-2815691.7,-377945.19,Credit,32307,CC103,Pattern Energy,High-Voltage Transformer Units,Product Sales
78002004,2025-11-09,EUR,-855993.14,-114898.41,Credit,35015,CC105,Pattern Energy,Noise Reduction Retrofit Kits,Product Sales
78002004,2025-10-27,EUR,-190197.61,-25529.88,Credit,35015,CC105,Pattern Energy,Noise Reduction Retrofit Kits,Product Sales
78002004,2025-02-27,EUR,-1089896.27,-146294.8,Credit,35015,CC105,Pattern Energy,Noise Reduction Retrofit Kits,Product Sales
78002004,2025-04-27,EUR,-1997929.28,-268178.43,Credit,36629,CC101,Ørsted,Foundation Design & Supply,Product Sales
78002004,2025-09-01,EUR,-1438421.83,-193076.76,Credit,32307,CC101,General Electric,Foundation Design & Supply,Product Sales
78002004,2025-12-15,EUR,-782.96,-105.1,Credit,36629,CC102,E.ON,Environmental Impact Assessment Service,Product Sales
78002004,2025-11-08,EUR,660007.92,88591.67,Debit,36629,CC102,E.ON,Environmental Impact Assessment Service,Product Sales
78002004,2025-04-13,EUR,-4155336.9,-557763.34,Credit,32307,CC104,NextEra Energy,Offshore Substation Packages,Product Sales
78002004,2025-03-13,EUR,-1330237.87,-178555.42,Credit,36629,CC106,General Electric,Offshore Substation Packages,Product Sales
78002004,2025-02-21,EUR,4155336.9,557763.34,Debit,36629,CC106,General Electric,Offshore Substation Packages,Product Sales
78002004,2025-01-11,EUR,-272853.29,-36624.6,Credit,32307,CC105,E.ON,Turbine Commissioning Services,Product Sales
78002004,2025-01-22,EUR,831446.86,111603.61,Debit,32307,CC100,Pattern Energy,Turbine Commissioning Services,Product Sales
78002004,2025-04-08,EUR,-8147621.34,-1093640.45,Credit,32307,CC101,Pattern Energy,Power Purchase Agreement Advisory Service,Product Sales
78002004,2025-06-30,EUR,-899450.81,-120731.65,Credit,32307,CC101,Pattern Energy,Power Purchase Agreement Advisory Service,Product Sales
78002004,2025-11-22,EUR,-3172239.64,-425803.98,Credit,35015,CC102,Siemens Gamesa,Subsea Cable & Connection Solutions,Product Sales
78002004,2025-06-02,EUR,4475379.81,600722.12,Debit,35015,CC102,Siemens Gamesa,Subsea Cable & Connection Solutions,Product Sales
78002004,2025-01-12,EUR,4541827.06,609641.22,Debit,36629,CC104,General Electric,Smart Power Forecasting Tools,Product Sales
78002004,2025-08-23,EUR,-1472005.4,-197584.62,Credit,35015,CC109,Enel Green Power,Wind Farm Design & Engineering Consulting,Product Sales
78002004,2025-09-21,EUR,214144.37,28744.21,Debit,32307,CC109,Siemens Gamesa,Remote Troubleshooting Support,Product Sales
78002004,2025-08-03,EUR,-1484712.55,-199290.28,Credit,36629,CC109,Ørsted,Ice Detection & Prevention Systems,Product Sales
78002004,2025-06-08,EUR,-2617984.21,-351407.28,Credit,32307,CC106,Acciona Energia,Ice Detection & Prevention Systems,Product Sales
78002004,2025-08-30,EUR,1948.75,261.58,Debit,36629,CC105,Iberdrola,Ice Detection & Prevention Systems,Product Sales
78002004,2025-03-06,EUR,-1494592.5,-200616.44,Credit,32307,CC103,Ørsted,Project Financing Solutions,Product Sales
78002004,2025-09-21,EUR,-1051527.01,-141144.57,Credit,35015,CC103,Enel Green Power,Project Financing Solutions,Product Sales
78002004,2025-02-22,EUR,-1737146.33,-233174.0,Credit,35015,CC107,Iberdrola,Training & Certification Programs,Product Sales
78002004,2025-12-23,EUR,-424586.17,-56991.43,Credit,32307,CC103,E.ON,Training & Certification Programs,Product Sales
78002004,2025-06-28,EUR,902752.05,121174.77,Debit,35015,CC107,Iberdrola,Training & Certification Programs,Product Sales
78002004,2025-12-28,EUR,21147.77,2838.63,Debit,35015,CC106,NextEra Energy,Access & Service Platforms,Product Sales
78002004,2025-08-26,EUR,851003.35,114228.64,Debit,32307,CC100,Iberdrola,Access & Service Platforms,Product Sales
78002004,2025-03-24,EUR,2045.39,274.55,Debit,36629,CC104,Enel Green Power,Access & Service Platforms,Product Sales
78002004,2025-10-06,EUR,-1485657.85,-199417.16,Credit,35015,CC101,Siemens Gamesa,Oil & Lubricant Supply Services,Product Sales
78002004,2025-01-12,EUR,335549.01,45040.14,Debit,36629,CC106,E.ON,Oil & Lubricant Supply Services,Product Sales
78002004,2025-06-04,EUR,-1232167.71,-165391.64,Credit,36629,CC109,Acciona Energia,Customer Portal Access Subscription,Product Sales
78002004,2025-10-24,EUR,-49879.63,-6695.25,Credit,35015,CC108,Pattern Energy,Rotor Balancing Service,Product Sales
78002004,2025-05-08,EUR,7641165.16,1025659.75,Debit,36629,CC104,Ørsted,Rotor Balancing Service,Product Sales
78002004,2025-12-17,EUR,-305941.56,-41065.98,Credit,36629,CC100,E.ON,Blade Cleaning Equipment,Product Sales
78002004,2025-02-20,EUR,3785437.02,508112.35,Debit,36629,CC107,NextEra Energy,Wind Farm Operations Management,Product Sales
78002005,2025-03-03,EUR,-327353278.17,-43940037.34,Credit,35015,CC107,Siemens Gamesa,Wind Turbine Blades,Product Sales
78002005,2025-05-28,EUR,204993740.22,27515938.28,Debit,32307,CC105,Acciona Energia,Utility-Scale Onshore Wind Turbine,Product Sales
78002005,2025-05-25,EUR,38923146.72,5224583.45,Debit,36629,CC107,Pattern Energy,Utility-Scale Onshore Wind Turbine,Product Sales
78002005,2025-06-08,EUR,-8573036.63,-1150743.17,Credit,32307,CC106,Iberdrola,Utility-Scale Offshore Wind Turbine,Product Sales
78002005,2025-11-23,EUR,17484958.58,2346974.31,Debit,35015,CC104,E.ON,Utility-Scale Offshore Wind Turbine,Product Sales
78002005,2025-03-03,EUR,-831495.93,-111610.19,Credit,35015,CC107,Siemens Gamesa,Wind Turbine Blades,Product Sales
78002005,2025-05-20,EUR,-21783098.22,-2923905.8,Credit,32307,CC106,NextEra Energy,Wind Turbine Blades,Product Sales
78002005,2025-12-08,EUR,34599632.96,4644246.03,Debit,35015,CC107,Siemens Gamesa,Wind Turbine Blades,Product Sales
78002005,2025-09-27,EUR,3787573.55,508399.13,Debit,32307,CC106,NextEra Energy,Wind Turbine Blades,Product Sales
78002005,2025-03-03,EUR,25674671.26,3446264.6,Debit,32307,CC106,NextEra Energy,Wind Turbine Blades,Product Sales
78002005,2025-10-15,EUR,380661.66,51095.52,Debit,36629,CC104,Acciona Energia,Wind Turbine Gearboxes,Product Sales
78002005,2025-05-10,EUR,10248383.61,1375621.96,Debit,32307,CC105,Nordex SE,Wind Turbine Gearboxes,Product Sales
78002005,2025-05-28,EUR,-1848650.49,-248141.01,Credit,35015,CC103,Iberdrola,Wind Turbine Towers,Product Sales
78002005,2025-12-03,EUR,-13015150.61,-1747000.08,Credit,32307,CC106,Pattern Energy,Wind Turbine Towers,Product Sales
78002005,2025-04-08,EUR,8046.76,1080.1,Debit,35015,CC103,Iberdrola,Wind Turbine Towers,Product Sales
78002005,2025-03-29,EUR,15155628.66,2034312.57,Debit,36629,CC103,General Electric,Wind Turbine Towers,Product Sales
78002005,2025-08-18,EUR,-1453439.77,-195092.59,Credit,36629,CC103,Nordex SE,Wind Turbine Nacelles,Product Sales
78002005,2025-09-08,EUR,-12597280.32,-1690910.11,Credit,36629,CC103,Nordex SE,Wind Turbine Nacelles,Product Sales
78002005,2025-04-13,EUR,6189959.9,830867.1,Debit,32307,CC103,Enel Green Power,Wind Turbine Control Systems,Product Sales
78002005,2025-01-06,EUR,8111308.75,1088766.28,Debit,35015,CC105,Pattern Energy,Wind Turbine Control Systems,Product Sales
78002005,2025-08-25,EUR,5537627.48,743305.7,Debit,32307,CC108,General Electric,Turbine Installation Services,Product Sales
78002005,2025-11-25,EUR,1044137.59,140152.7,Debit,32307,CC108,General Electric,Turbine Installation Services,Product Sales
78002005,2025-01-24,EUR,-51536.26,-6917.62,Credit,36629,CC100,Ørsted,Remote Monitoring & Diagnostics Platform,Product Sales
78002005,2025-08-21,EUR,-18199970.54,-2442949.07,Credit,32307,CC100,NextEra Energy,Grid Connection Solutions,Product Sales
78002005,2025-11-07,EUR,-14245750.74,-1912181.31,Credit,35015,CC104,Enel Green Power,Hybrid Wind-Solar Solutions,Product Sales
78002005,2025-12-16,EUR,-64879.23,-8708.62,Credit,35015,CC101,Enel Green Power,Hybrid Wind-Solar Solutions,Product Sales
78002005,2025-07-30,EUR,26734332.83,3588501.05,Debit,32307,CC104,Iberdrola,Wind Turbine Generators,Product Sales
78002005,2025-12-23,EUR,2925.1,392.63,Debit,32307,CC104,Pattern Energy,Turbine Upgrades & Life Extension Kits,Product Sales
78002005,2025-11-18,EUR,4680777.61,628292.3,Debit,32307,CC100,Iberdrola,Turbine Upgrades & Life Extension Kits,Product Sales
78002005,2025-09-09,EUR,2940221.77,394660.64,Debit,32307,CC107,Pattern Energy,Turbine Upgrades & Life Extension Kits,Product Sales
78002005,2025-02-05,EUR,-9321642.66,-1251227.2,Credit,32307,CC109,Pattern Energy,Annual Safety Inspection Package,Product Sales
78002005,2025-02-22,EUR,2969784.81,398628.83,Debit,32307,CC102,Iberdrola,Annual Safety Inspection Package,Product Sales
78002005,2025-04-16,EUR,32452.16,4355.99,Debit,35015,CC105,General Electric,Wind Resource Assessment Services,Product Sales
78002005,2025-09-06,EUR,1230.06,165.11,Debit,36629,CC103,Siemens Gamesa,Digital Twin Modeling Service,Product Sales
78002005,2025-04-24,EUR,3082400.66,413745.06,Debit,35015,CC108,NextEra Energy,Performance Optimization Analytics,Product Sales
78002005,2025-03-09,EUR,3487780.85,468158.5,Debit,35015,CC108,NextEra Energy,Performance Optimization Analytics,Product Sales
78002005,2025-12-22,EUR,1566055.74,210208.82,Debit,35015,CC108,NextEra Energy,Performance Optimization Analytics,Product Sales
78002005,2025-09-21,EUR,222866.67,29914.99,Debit,32307,CC109,Iberdrola,Performance Optimization Analytics,Product Sales
78002005,2025-08-25,EUR,-884824.96,-118768.45,Credit,32307,CC104,Siemens Gamesa,Blade Repair Services,Product Sales
78002005,2025-09-06,EUR,535977.6,71943.3,Debit,32307,CC105,Pattern Energy,Blade Repair Services,Product Sales
78002005,2025-11-10,EUR,409004.8,54899.97,Debit,32307,CC102,Nordex SE,Blade Repair Services,Product Sales
78002005,2025-06-05,EUR,56112.54,7531.88,Debit,32307,CC104,Siemens Gamesa,Blade Repair Services,Product Sales
78002005,2025-06-27,EUR,972859.77,130585.2,Debit,32307,CC105,Pattern Energy,Blade Repair Services,Product Sales
78002005,2025-07-04,EUR,-1279180.6,-171702.09,Credit,35015,CC105,Ørsted,Component Refurbishment Services,Product Sales
78002005,2025-10-27,EUR,-8324523.5,-1117385.7,Credit,32307,CC104,Acciona Energia,Component Refurbishment Services,Product Sales
78002005,2025-11-17,EUR,8324523.5,1117385.7,Debit,35015,CC107,NextEra Energy,Component Refurbishment Services,Product Sales
78002005,2025-07-08,EUR,-322512.41,-43290.26,Credit,36629,CC106,General Electric,Fleet Asset Management Platform,Product Sales
78002005,2025-01-31,EUR,4686339.81,629038.9,Debit,32307,CC101,Siemens Gamesa,Fleet Asset Management Platform,Product Sales
78002005,2025-05-11,EUR,-576429.26,-77373.06,Credit,36629,CC106,Enel Green Power,Decommissioning & Repowering Services,Product Sales
78002005,2025-12-13,EUR,5497085.68,737863.85,Debit,32307,CC100,Enel Green Power,Lightning Protection Systems,Product Sales
78002005,2025-11-20,EUR,-109482.57,-14695.65,Credit,32307,CC103,Pattern Energy,High-Voltage Transformer Units,Product Sales
78002005,2025-09-09,EUR,119271.25,16009.56,Debit,36629,CC108,Nordex SE,High-Voltage Transformer Units,Product Sales
78002005,2025-11-17,EUR,5271.02,707.52,Debit,35015,CC105,Pattern Energy,Noise Reduction Retrofit Kits,Product Sales
78002005,2025-12-21,EUR,-377039.92,-50609.39,Credit,36629,CC101,Ørsted,Foundation Design & Supply,Product Sales
78002005,2025-02-27,EUR,-2354612.41,-316055.36,Credit,32307,CC105,Iberdrola,Environmental Impact Assessment Service,Product Sales
78002005,2025-10-13,EUR,-2522036.33,-338528.37,Credit,36629,CC101,Ørsted,Crane & Heavy Lift Rental Services,Product Sales
78002005,2025-02-09,EUR,1253385.36,168239.65,Debit,36629,CC106,General Electric,Offshore Substation Packages,Product Sales
78002005,2025-05-01,EUR,-358741.4,-48153.21,Credit,32307,CC106,Acciona Energia,Wind Measurement Equipment,Product Sales
78002005,2025-02-04,EUR,-15554.16,-2087.81,Credit,32307,CC106,Ørsted,Wind Measurement Equipment,Product Sales
78002005,2025-12-09,EUR,-133037.91,-17857.44,Credit,36629,CC104,General Electric,Smart Power Forecasting Tools,Product Sales
78002005,2025-01-17,EUR,7942492.24,1066106.34,Debit,35015,CC109,Enel Green Power,Wind Farm Design & Engineering Consulting,Product Sales
78002005,2025-06-04,EUR,2121070.59,284707.46,Debit,35015,CC105,E.ON,Wind Farm Design & Engineering Consulting,Product Sales
78002005,2025-01-11,EUR,9299354.24,1248235.47,Debit,32307,CC104,Siemens Gamesa,Remote Troubleshooting Support,Product Sales
78002005,2025-05-09,EUR,359423.25,48244.73,Debit,32307,CC105,Iberdrola,Remote Troubleshooting Support,Product Sales
78002005,2025-03-15,EUR,522887.08,70186.19,Debit,32307,CC105,Iberdrola,Remote Troubleshooting Support,Product Sales
78002005,2025-02-08,EUR,-144197.59,-19355.38,Credit,32307,CC106,Acciona Energia,Ice Detection & Prevention Systems,Product Sales
78002005,2025-08-06,EUR,-1700299.29,-228228.09,Credit,36629,CC109,Iberdrola,Project Financing Solutions,Product Sales
78002005,2025-01-08,EUR,970248.12,130234.65,Debit,35015,CC101,Iberdrola,Project Financing Solutions,Product Sales
78002005,2025-12-02,EUR,1328555.73,178329.63,Debit,36629,CC101,E.ON,Project Financing Solutions,Product Sales
78002005,2025-07-15,EUR,69116.47,9277.38,Debit,36629,CC101,Siemens Gamesa,Training & Certification Programs,Product Sales
78002005,2025-01-31,EUR,-10543251.46,-1415201.54,Credit,36629,CC104,Enel Green Power,Access & Service Platforms,Product Sales
78002005,2025-04-05,EUR,1046856.41,140517.64,Debit,35015,CC106,NextEra Energy,Access & Service Platforms,Product Sales
78002005,2025-07-24,EUR,-1157722.55,-155399.0,Credit,35015,CC104,Iberdrola,Oil & Lubricant Supply Services,Product Sales
78002005,2025-11-14,EUR,-8658.33,-1162.19,Credit,35015,CC104,Iberdrola,Oil & Lubricant Supply Services,Product Sales
78002005,2025-02-25,EUR,1449.31,194.54,Debit,36629,CC106,E.ON,Oil & Lubricant Supply Services,Product Sales
78002005,2025-11-18,EUR,-561690.3,-75394.67,Credit,35015,CC106,Nordex SE,Customer Portal Access Subscription,Product Sales
78002005,2025-10-07,EUR,842965.84,113149.78,Debit,35015,CC106,Nordex SE,Customer Portal Access Subscription,Product Sales
78002005,2025-12-19,EUR,228314.69,30646.27,Debit,35015,CC106,Nordex SE,Customer Portal Access Subscription,Product Sales
78002005,2025-11-26,EUR,-2884870.53,-387230.94,Credit,35015,CC109,Enel Green Power,Rotor Balancing Service,Product Sales
78002005,2025-03-26,EUR,98960.67,13283.31,Debit,35015,CC108,Pattern Energy,Rotor Balancing Service,Product Sales
78002005,2025-11-03,EUR,-1053770.84,-141445.75,Credit,36629,CC100,E.ON,Blade Cleaning Equipment,Product Sales
78002005,2025-04-24,EUR,97742.43,13119.79,Debit,36629,CC100,E.ON,Blade Cleaning Equipment,Product Sales
78002005,2025-04-24,EUR,2071.53,278.06,Debit,36629,CC107,NextEra Energy,Wind Farm Operations Management,Product Sales
78002006,2025-11-21,EUR,-63655467.78,-8544358.09,Credit,36629,CC101,General Electric,Offshore Crew Transfer Solutions,Product Sales
78002006,2025-12-19,EUR,79291.27,10643.12,Debit,36629,CC107,Pattern Energy,Utility-Scale Onshore Wind Turbine,Product Sales
