document_number,debit_credit,date,amount,quantity,account_id,product_id,procurement_id,service_id,vendor_id,customer_id
BUDG78001202,Credit,2021-05-01,-307600.0,94.0,COGS - Raw Materials,,Conveyor belts,,ProcessPro Systems,
BUDG78001218,Debit,2021-05-01,102900.0,1.0,12307,,,,,
BUDG78001218,Debit,2021-05-01,7000.0,1.0,12767,,,,,
BUDG78001218,Debit,2021-05-01,230000.0,1.0,31043,,,,,
BUDG78001218,Debit,2021-05-01,49000.0,1.0,35814,,,,,
BUDG78001218,Debit,2021-05-01,4500.0,1.0,45399,,,,,
BUDG78001218,Debit,2021-05-01,229800.0,1.0,56495,,,,,
BUDG78001218,Credit,2021-05-01,-579500.0,284069.0,Depreciation Expense,,,Patent Maintenance Fee,CleanSource Maintenance,
BUDG78001237,Credit,2021-05-01,-3436200.0,396329.0,Service Delivery - Subcontracted Technicians,,,Logistics Optimization Services,EcoLogix Freight,
BUDG78001239,Debit,2021-05-01,650600.0,1.0,16616,,,,,
BUDG78001239,Debit,2021-05-01,186700.0,1.0,26169,,,,,
BUDG78001239,Debit,2021-05-01,30800.0,1.0,37097,,,,,
BUDG78001239,Debit,2021-05-01,392200.0,1.0,45399,,,,,
BUDG78001239,Debit,2021-05-01,1410400.0,1.0,46012,,,,,
BUDG78001239,Debit,2021-05-01,230800.0,1.0,50672,,,,,
BUDG78001239,Credit,2021-05-01,-704200.0,726.0,COGS - Equipment Maintenance,,Lockout/tagout kits,,CleanSource Maintenance,
BUDG78001265,Credit,2021-05-01,-73400.0,654.0,COGS - Raw Materials,,Protective goggles,,Cleanroom Dynamics,
BUDG78001281,Credit,2021-05-01,-27500.0,449020.0,IT Systems & Licenses,,,Annual Plant License Sticker Fee,MetaProcess IT,
BUDG78001289,Credit,2021-05-01,-677700.0,442.0,COGS - Raw Materials,,Coffee machines,,FlowMotion Pumps,
BUDG78001296,Credit,2021-05-01,-2670700.0,2756.0,COGS - Equipment Maintenance,,Lockout/tagout kits,,CleanSource Maintenance,
BUDG78001302,Credit,2021-05-01,-1415000.0,73012.0,Facility Rent,,,Data Center Hosting,FlexiSpace Facilities,
BUDG78001446,Credit,2021-05-01,-1800.0,1,COGS - Production Utilities,,Water softeners,,PureSpace Utilities,
BUDG78001489,Credit,2021-05-01,-1143400.0,1494.0,COGS - Raw Materials,,Steel-toe boots,,EastField Minerals,
BUDG78001546,Credit,2021-05-01,-297400.0,55.0,COGS - Equipment Maintenance,,Control valves,,CleanSource Maintenance,
BUDG78001552,Credit,2021-05-01,-6100.0,1,COGS - Raw Materials,,Power distribution panels,,ProcessPro Systems,
BUDG78001575,Credit,2021-05-01,-436100.0,328851.0,IT Systems & Licenses,,,Microsoft 365 Enterprise License,MetaProcess IT,
BUDG78001586,Credit,2021-05-01,-565000.0,923.0,COGS - Raw Materials,,Gasket sets,,EcoPolymers Inc.,
BUDG78001605,Debit,2021-05-01,2200.0,1.0,10721,,,,,
BUDG78001605,Debit,2021-05-01,15800.0,6.0,12071,,,,,
BUDG78001605,Debit,2021-05-01,8000.0,1.0,15842,,,,,
BUDG78001605,Debit,2021-05-01,4600.0,1.0,32395,,,,,
BUDG78001605,Debit,2021-05-01,1900.0,1.0,35814,,,,,
BUDG78001605,Debit,2021-05-01,8000.0,1.0,41645,,,,,
BUDG78001605,Debit,2021-05-01,18000.0,1.0,46012,,,,,
BUDG78001605,Debit,2021-05-01,6100.0,1.0,50672,,,,,
BUDG78001605,Debit,2021-05-01,4800.0,1.0,51846,,,,,
BUDG78001605,Debit,2021-05-01,8900.0,1.0,54857,,,,,
BUDG78001605,Debit,2021-05-01,1300.0,1.0,56495,,,,,
BUDG78001605,Debit,2021-05-01,2800.0,1.0,59473,,,,,
BUDG78001605,Credit,2021-05-01,-78300.0,590.0,COGS - Raw Materials,,Allen key sets,,GreenLeaf Biomass,
BUDG78001613,Debit,2021-05-01,183400.0,1.0,19210,,,,,
BUDG78001613,Debit,2021-05-01,328300.0,1.0,36344,,,,,
BUDG78001613,Debit,2021-05-01,102500.0,1.0,39126,,,,,
BUDG78001613,Debit,2021-05-01,111100.0,1.0,41645,,,,,
BUDG78001613,Debit,2021-05-01,83800.0,1.0,51846,,,,,
BUDG78001613,Credit,2021-05-01,-631400.0,258.0,COGS - Equipment Maintenance,,Silo level sensors,,CleanSource Maintenance,
BUDG78001796,Debit,2021-05-01,6500.0,1.0,10211,,,,,
BUDG78001796,Debit,2021-05-01,11000.0,1.0,12773,,,,,
BUDG78001796,Debit,2021-05-01,70500.0,1.0,15015,,,,,
BUDG78001796,Debit,2021-05-01,111400.0,2.0,16616,,,,,
BUDG78001796,Debit,2021-05-01,2100.0,1.0,17086,,,,,
BUDG78001796,Debit,2021-05-01,11800.0,1.0,26064,,,,,
BUDG78001796,Debit,2021-05-01,15100.0,1.0,32395,,,,,
BUDG78001796,Debit,2021-05-01,700.0,1.0,41645,,,,,
BUDG78001796,Debit,2021-05-01,61300.0,1.0,56495,,,,,
BUDG78001796,Credit,2021-05-01,-12100.0,8786.0,Service Delivery - Field Engineer Travel,,,Annual Patent Attorney Retainer,GreenLeaf Biomass,
BUDG78001804,Credit,2021-05-01,-791100.0,198.0,COGS - Raw Materials,,Pipework and fittings (stainless steel),,ProcessPro Systems,
BUDG78001843,Credit,2021-05-01,-24700.0,28109.0,Service Delivery - Field Engineer Travel,,,Annual Chemical Storage Permit,GreenLeaf Biomass,
BUDG78001882,Debit,2021-05-01,513800.0,1.0,10211,,,,,
BUDG78001882,Debit,2021-05-01,1347700.0,1.0,12307,,,,,
BUDG78001882,Debit,2021-05-01,713800.0,1.0,12767,,,,,
BUDG78001882,Debit,2021-05-01,754500.0,1.0,15015,,,,,
BUDG78001882,Debit,2021-05-01,1360200.0,2.0,16616,,,,,
BUDG78001882,Debit,2021-05-01,1010200.0,1.0,16629,,,,,
BUDG78001882,Debit,2021-05-01,3070500.0,1.0,22231,,,,,
BUDG78001882,Debit,2021-05-01,259300.0,1.0,41493,,,,,
BUDG78001882,Debit,2021-05-01,97500.0,1.0,41645,,,,,
BUDG78001882,Debit,2021-05-01,277600.0,1.0,48685,,,,,
BUDG78001882,Debit,2021-05-01,502200.0,1.0,50672,,,,,
BUDG78001882,Debit,2021-05-01,847500.0,1.0,52432,,,,,
BUDG78001882,Debit,2021-05-01,729800.0,1.0,54859,,,,,
BUDG78001882,Credit,2021-05-01,-3463900.0,998.0,COGS - Raw Materials,,Pressure relief valves,,Precision Vessel Ltd.,
BUDG78001900,Credit,2021-05-01,-76100.0,1243.0,COGS - Raw Materials,,Cleaning sprays & disinfectants,,FermaFlow Chemicals,
BUDG78001906,Credit,2021-05-01,-268300.0,219.0,COGS - Equipment Maintenance,,Hand tools (assorted),,CleanSource Maintenance,
BUDG78001950,Credit,2021-05-01,-9475500.0,9778.0,COGS - Raw Materials,,Straw pellets,,Harvest Fiber Co.,
BUDG78001954,Credit,2021-05-01,-6965900.0,1485.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,
BUDG78001994,Credit,2021-05-01,-141400.0,13.0,COGS - Raw Materials,,Thermal imaging cameras,,GreenLeaf Biomass,
BUDG78002003,Credit,2021-05-01,-251900.0,246952.0,IT Systems & Licenses,,,Remote Desktop License,MetaProcess IT,
BUDG78002011,Credit,2021-05-01,-120100.0,1,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,
BUDG78002045,Debit,2021-05-01,2568700.0,7.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries
BUDG78002063,Credit,2021-05-01,-34700.0,1359.0,COGS - Raw Materials,,Post-it notes (pack),,BioStationery Ltd.,
BUDG78002075,Credit,2021-05-01,-30700.0,1,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,
BUDG78002089,Credit,2021-05-01,-50600.0,2.0,COGS - Raw Materials,,Biomass conveyors,,GreenLeaf Biomass,
BUDG78002104,Credit,2021-05-01,-122300.0,80.0,COGS - Raw Materials,,Coffee machines,,FlowMotion Pumps,
BUDG78002134,Debit,2021-05-01,186000.0,22.0,Service Revenue - Installation,Tank Cleaning Services,,,,Regional Water Authority
BUDG78002160,Credit,2021-05-01,-2439900.0,1.0,12767,,,,,
BUDG78002160,Credit,2021-05-01,-752200.0,1.0,15015,,,,,
BUDG78002160,Credit,2021-05-01,-617900.0,2.0,17086,,,,,
BUDG78002160,Credit,2021-05-01,-355900.0,1.0,32395,,,,,
BUDG78002160,Credit,2021-05-01,-723800.0,1.0,45399,,,,,
BUDG78002160,Credit,2021-05-01,-177900.0,124.0,COGS - Raw Materials,,Conference room chairs,,Allied Workspace Solutions,
BUDG78002160,Debit,2021-05-01,4373800.0,6.0,Product Sales - Bioreactors,Biomethane Injection,,,,GreenChem Industries
BUDG78002161,Debit,2021-05-01,28400.0,46.0,Service Revenue - Training,Renewable Energy Public Seminars,,,,GreenFuture Initiative
BUDG78002210,Debit,2021-05-01,1900700.0,3055.0,Product Sales - Bioreactors,Renewable Gas Cylinder Sales,,,,GreenChem Industries
BUDG78002216,Debit,2021-05-01,606900.0,27.0,Product Sales - Bioreactors,Bioenergy Equipment Leasing,,,,GreenChem Industries
BUDG78002221,Debit,2021-05-01,12900.0,1.0,Service Revenue - Training,CO2 Utilization Consulting,,,,GreenChem Industries
BUDG78002265,Debit,2021-05-01,66800.0,2.0,12071,,,,,
BUDG78002265,Debit,2021-05-01,13400.0,1.0,12307,,,,,
BUDG78002265,Debit,2021-05-01,131400.0,1.0,16272,,,,,
BUDG78002265,Debit,2021-05-01,30100.0,1.0,19210,,,,,
BUDG78002265,Debit,2021-05-01,51000.0,1.0,26064,,,,,
BUDG78002265,Debit,2021-05-01,44300.0,1.0,36344,,,,,
BUDG78002265,Debit,2021-05-01,31500.0,1.0,40871,,,,,
BUDG78002265,Debit,2021-05-01,139500.0,1.0,45399,,,,,
BUDG78002265,Debit,2021-05-01,4900.0,1.0,46012,,,,,
BUDG78002265,Debit,2021-05-01,11200.0,1.0,54857,,,,,
BUDG78002265,Debit,2021-05-01,78300.0,2.0,59473,,,,,
BUDG78002265,Credit,2021-05-01,-575400.0,1880.0,COGS - Raw Materials,,Welding consumables (rods/wire),,EastField Minerals,
BUDG78002266,Debit,2021-05-01,6462100.0,7.0,Product Sales - Bioreactors,District Heating Contracts,,,,GreenChem Industries
BUDG78002325,Credit,2021-05-01,-89800.0,31.0,COGS - Raw Materials,,Office desks (adjustable),,ErgoDesk Solutions,
BUDG78002326,Debit,2021-05-01,3400.0,1.0,10211,,,,,
BUDG78002326,Debit,2021-05-01,249200.0,1.0,12767,,,,,
BUDG78002326,Debit,2021-05-01,41500.0,1.0,15842,,,,,
BUDG78002326,Debit,2021-05-01,66800.0,2.0,16629,,,,,
BUDG78002326,Debit,2021-05-01,93200.0,1.0,17086,,,,,
BUDG78002326,Debit,2021-05-01,32700.0,2.0,26064,,,,,
BUDG78002326,Debit,2021-05-01,386800.0,1.0,31043,,,,,
BUDG78002326,Debit,2021-05-01,85700.0,1.0,37097,,,,,
BUDG78002326,Debit,2021-05-01,7800.0,1.0,48685,,,,,
BUDG78002326,Debit,2021-05-01,208500.0,1.0,51846,,,,,
BUDG78002326,Debit,2021-05-01,464400.0,3.0,52432,,,,,
BUDG78002326,Debit,2021-05-01,80500.0,1.0,55167,,,,,
BUDG78002326,Debit,2021-05-01,208200.0,1.0,56495,,,,,
BUDG78002326,Debit,2021-05-01,52100.0,1.0,59150,,,,,
BUDG78002326,Debit,2021-05-01,43600.0,53.0,Product Sales - Consumables,Water Quality Monitoring Kits,,,,Regional Water Authority
BUDG78002333,Credit,2021-05-01,-327600.0,169041.0,Service Delivery - Field Engineer Travel,,,Employee Assistance Program Fee,GreenLeaf Biomass,
BUDG78002412,Credit,2021-05-01,-19800.0,17.0,COGS - Equipment Maintenance,,Shredders (office),,EcoPrint Office Supplies,
BUDG78002437,Credit,2021-05-01,-3600.0,1,COGS - Equipment Maintenance,,IT support services,,MetaProcess IT,
BUDG78002441,Debit,2021-05-01,6197300.0,5.0,Product Sales - Bioreactors,Energy Storage Solutions,,,,BioLoop Solutions
BUDG78002442,Debit,2021-05-01,2548500.0,10.0,Product Sales - Bioreactors,Waste Heat Recovery Units,,,,GreenChem Industries
BUDG78002443,Debit,2021-05-01,10069400.0,2.0,Product Sales - Bioreactors,Bioenergy Plant Construction,,,,GreenChem Industries
BUDG78002455,Credit,2021-05-01,-100.0,39.0,IT Systems & Licenses,,,Translation & Localization Services,MetaProcess IT,
BUDG78002474,Debit,2021-05-01,373000.0,332.0,Service Revenue - Installation,Biogas Plant Site Visits,,,,GreenChem Industries
BUDG78002491,Debit,2021-05-01,552900.0,15.0,Product Sales - Consumables,Hydrogen Gas Metering,,,,GreenChem Industries
BUDG78002494,Credit,2021-05-01,-115000.0,939.0,COGS - Raw Materials,,Office waste bins,,EcoPrint Office Supplies,
BUDG78002507,Debit,2021-05-01,11800.0,2.0,Product Sales - Bioreactors,Biogas Blending Valves,,,,GreenChem Industries
BUDG78002511,Debit,2021-05-01,2002400.0,47.0,Product Sales - Bioreactors,Effluent Polishing Equipment,,,,GreenChem Industries
BUDG78002530,Debit,2021-05-01,1528100.0,2.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries
BUDG78002571,Credit,2021-05-01,-11400.0,1.0,12307,,,,,
BUDG78002571,Credit,2021-05-01,-19500.0,1.0,12767,,,,,
BUDG78002571,Credit,2021-05-01,-12300.0,2.0,15015,,,,,
BUDG78002571,Credit,2021-05-01,-43200.0,2.0,16272,,,,,
BUDG78002571,Credit,2021-05-01,-800.0,1.0,16616,,,,,
BUDG78002571,Credit,2021-05-01,-30700.0,3.0,17086,,,,,
BUDG78002571,Credit,2021-05-01,-13600.0,1.0,26064,,,,,
BUDG78002571,Credit,2021-05-01,-21400.0,2.0,31043,,,,,
BUDG78002571,Credit,2021-05-01,-2000.0,1.0,32395,,,,,
BUDG78002571,Credit,2021-05-01,-47700.0,2.0,35814,,,,,
BUDG78002571,Credit,2021-05-01,-8700.0,1.0,41493,,,,,
BUDG78002571,Credit,2021-05-01,-13700.0,1.0,41645,,,,,
BUDG78002571,Credit,2021-05-01,-900.0,1.0,54857,,,,,
BUDG78002571,Credit,2021-05-01,-71600.0,2.0,COGS - Raw Materials,,Industrial filtration membranes,,PureLine Filtration,
BUDG78002593,Credit,2021-05-01,-226700.0,462970.0,IT Systems & Licenses,,,E-learning Platform License,MetaProcess IT,
BUDG78002594,Credit,2021-05-01,-360900.0,472.0,COGS - Raw Materials,,Personal protective equipment (PPE) kits,,Cleanroom Dynamics,
BUDG78002611,Credit,2021-05-01,-351100.0,176524.0,Travel & Conferences,,,Corporate Travel Agency Fee,GreenLeaf Biomass,
BUDG78002656,Debit,2021-05-01,2100.0,1.0,12767,,,,,
BUDG78002656,Debit,2021-05-01,42000.0,1.0,19210,,,,,
BUDG78002656,Debit,2021-05-01,3000.0,1.0,26169,,,,,
BUDG78002656,Debit,2021-05-01,6600.0,1.0,31043,,,,,
BUDG78002656,Debit,2021-05-01,34600.0,2.0,36344,,,,,
BUDG78002656,Debit,2021-05-01,37400.0,1.0,41493,,,,,
BUDG78002656,Debit,2021-05-01,9500.0,1.0,41645,,,,,
BUDG78002656,Debit,2021-05-01,10600.0,1.0,45399,,,,,
BUDG78002656,Debit,2021-05-01,9900.0,1.0,46012,,,,,
BUDG78002656,Debit,2021-05-01,16700.0,1.0,48685,,,,,
BUDG78002656,Debit,2021-05-01,6200.0,1.0,51846,,,,,
BUDG78002656,Debit,2021-05-01,17700.0,1.0,52432,,,,,
BUDG78002656,Debit,2021-05-01,23600.0,1.0,54859,,,,,
BUDG78002656,Debit,2021-05-01,10300.0,1.0,59094,,,,,
BUDG78002656,Debit,2021-05-01,15100.0,1.0,59150,,,,,
BUDG78002656,Debit,2021-05-01,17700.0,1.0,59473,,,,,
BUDG78002656,Credit,2021-05-01,-58900.0,180.0,COGS - Raw Materials,,Ratcheting wrenches,,EcoPolymers Inc.,
BUDG78002666,Debit,2021-05-01,137600.0,4.0,Grant Income,Green Energy Impact Assessments,,,,GreenFuture Initiative
BUDG78002679,Credit,2021-05-01,-572900.0,22466.0,COGS - Production Utilities,,Air freshener refills,,PureSpace Utilities,
BUDG78002693,Credit,2021-05-01,-6402700.0,923.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,
BUDG78002697,Debit,2021-05-01,249800.0,1.0,Product Sales - Bioreactors,Waste Heat Recovery Units,,,,GreenChem Industries
BUDG78002704,Debit,2021-05-01,770200.0,84.0,Service Revenue - Installation,Waste Segregation Consulting,,,,Clean Earth Alliance
BUDG78002708,Credit,2021-05-01,-13800.0,61534.0,Facility Rent,,,Annual Elevator Inspection Fee,FlexiSpace Facilities,
BUDG78002726,Debit,2021-05-01,689800.0,1.0,Product Sales - Bioreactors,Biomethane Injection Skids,,,,GreenChem Industries
BUDG78002727,Credit,2021-05-01,-187100.0,1.0,12767,,,,,
BUDG78002727,Credit,2021-05-01,-31700.0,1.0,15015,,,,,
BUDG78002727,Credit,2021-05-01,-122000.0,1.0,16272,,,,,
BUDG78002727,Credit,2021-05-01,-306400.0,2.0,16629,,,,,
BUDG78002727,Credit,2021-05-01,-35600.0,1.0,19210,,,,,
BUDG78002727,Credit,2021-05-01,-192300.0,1.0,26169,,,,,
BUDG78002727,Credit,2021-05-01,-273100.0,1.0,31043,,,,,
BUDG78002727,Credit,2021-05-01,-162400.0,2.0,36344,,,,,
BUDG78002727,Credit,2021-05-01,-277800.0,2.0,40871,,,,,
BUDG78002727,Credit,2021-05-01,-142600.0,1.0,48510,,,,,
BUDG78002727,Credit,2021-05-01,-86200.0,1.0,50672,,,,,
BUDG78002727,Credit,2021-05-01,-9500.0,1.0,51846,,,,,
BUDG78002727,Credit,2021-05-01,-34100.0,1.0,59473,,,,,
BUDG78002727,Debit,2021-05-01,1180400.0,1169.0,Product Sales - Consumables,Organic Growth Media,,,,GreenChem Industries
BUDG78002779,Debit,2021-05-01,506600.0,24.0,Product Sales - Bioreactors,Construction Waste Recycling,,,,GreenChem Industries
BUDG78002780,Debit,2021-05-01,370600.0,9.0,Product Sales - Bioreactors,Continuous Emissions Monitoring Systems,,,,GreenChem Industries
BUDG78002793,Debit,2021-05-01,1193000.0,1.0,Product Sales - Bioreactors,Energy Storage Solutions,,,,BioLoop Solutions
BUDG78002800,Debit,2021-05-01,1690100.0,2.0,Product Sales - Bioreactors,Biogas Grid Injection Equipment,,,,GreenChem Industries
BUDG78002803,Debit,2021-05-01,365200.0,1.0,Product Sales - Bioreactors,Pipeline Connection Services,,,,BioLoop Solutions
BUDG78002831,Debit,2021-05-01,10900.0,6.0,Product Sales - Consumables,Organic Fertilizers,,,,GreenChem Industries
BUDG78002848,Credit,2021-05-01,-8500.0,1.0,12767,,,,,
BUDG78002848,Credit,2021-05-01,-191200.0,2.0,12773,,,,,
BUDG78002848,Credit,2021-05-01,-5400.0,1.0,15842,,,,,
BUDG78002848,Credit,2021-05-01,-28300.0,1.0,17086,,,,,
BUDG78002848,Credit,2021-05-01,-38700.0,1.0,19210,,,,,
BUDG78002848,Credit,2021-05-01,-13400.0,2.0,31043,,,,,
BUDG78002848,Credit,2021-05-01,-23600.0,1.0,32395,,,,,
BUDG78002848,Credit,2021-05-01,-13800.0,1.0,35814,,,,,
BUDG78002848,Credit,2021-05-01,-35800.0,1.0,40871,,,,,
BUDG78002848,Credit,2021-05-01,-47200.0,1.0,50672,,,,,
BUDG78002848,Credit,2021-05-01,-2600.0,1.0,54857,,,,,
BUDG78002848,Credit,2021-05-01,-32400.0,1.0,59473,,,,,
BUDG78002848,Debit,2021-05-01,162600.0,886.0,Product Sales - Bioreactors,Bioenergy Technology Publications,,,,Biocircuit Labs
BUDG78002850,Credit,2021-05-01,-60200.0,2106.0,Utilities,,,Annual External Audit Fee,PureSpace Utilities,
BUDG78002853,Credit,2021-05-01,-48300.0,18195.0,IT Systems & Licenses,,,Annual GDPR Compliance Audit,MetaProcess IT,
BUDG78002855,Credit,2021-05-01,-224500.0,142010.0,Insurance,,,Cyber Risk Insurance Premium,EcoSecure Security,
BUDG78002861,Credit,2021-05-01,-3178700.0,890.0,COGS - Raw Materials,,Water treatment chemicals,,FermaFlow Chemicals,
BUDG78002863,Credit,2021-05-01,-213700.0,1.0,12307,,,,,
BUDG78002863,Credit,2021-05-01,-385900.0,1.0,12767,,,,,
BUDG78002863,Credit,2021-05-01,-130200.0,1.0,26169,,,,,
BUDG78002863,Credit,2021-05-01,-101100.0,1.0,31043,,,,,
BUDG78002863,Credit,2021-05-01,-601600.0,2.0,41645,,,,,
BUDG78002863,Credit,2021-05-01,-692900.0,3.0,46012,,,,,
BUDG78002863,Credit,2021-05-01,-44700.0,1.0,48510,,,,,
BUDG78002863,Credit,2021-05-01,-1500.0,1.0,55167,,,,,
BUDG78002863,Credit,2021-05-01,-51000.0,38.0,COGS - Raw Materials,,Monitor screens (24-inch),,Allied Workspace Solutions,
BUDG78002867,Debit,2021-05-01,59300.0,10.0,Product Sales - Bioreactors,Biogas Blending Valves,,,,GreenChem Industries
BUDG78002876,Credit,2021-05-01,-830700.0,428634.0,Service Delivery - Field Engineer Travel,,,Employee Assistance Program Fee,GreenLeaf Biomass,
BUDG78002889,Credit,2021-05-01,-6900.0,7862.0,Service Delivery - Field Engineer Travel,,,Annual Chemical Storage Permit,GreenLeaf Biomass,
BUDG78002915,Credit,2021-05-01,-225200.0,315.0,COGS - Equipment Maintenance,,Hydraulic hoses,,FlowMotion Pumps,
BUDG78002937,Debit,2021-05-01,35400.0,1.0,10211,,,,,
BUDG78002937,Debit,2021-05-01,211300.0,2.0,12071,,,,,
BUDG78002937,Debit,2021-05-01,330800.0,2.0,12307,,,,,
BUDG78002937,Debit,2021-05-01,765700.0,1.0,15842,,,,,
BUDG78002937,Debit,2021-05-01,123600.0,1.0,16272,,,,,
BUDG78002937,Debit,2021-05-01,246900.0,1.0,16616,,,,,
BUDG78002937,Debit,2021-05-01,285400.0,2.0,16629,,,,,
BUDG78002937,Debit,2021-05-01,183100.0,1.0,19210,,,,,
BUDG78002937,Debit,2021-05-01,40300.0,1.0,46012,,,,,
BUDG78002937,Debit,2021-05-01,6100.0,1.0,48510,,,,,
BUDG78002937,Debit,2021-05-01,46200.0,1.0,50672,,,,,
BUDG78002937,Debit,2021-05-01,672000.0,1.0,51846,,,,,
BUDG78002937,Debit,2021-05-01,664400.0,2.0,52432,,,,,
BUDG78002937,Debit,2021-05-01,2000.0,1.0,55167,,,,,
BUDG78002937,Debit,2021-05-01,1042400.0,2.0,56495,,,,,
BUDG78002937,Credit,2021-05-01,-1590500.0,1417.0,COGS - Raw Materials,,Bulk urea (SCR systems),,FermaFlow Chemicals,
BUDG78002937,Credit,2021-05-01,-3720200.0,536.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,
BUDG78002937,Credit,2021-05-01,-226600.0,226641.0,IT Systems & Licenses,,,HR SaaS Platform License,MetaProcess IT,
BUDG78002946,Credit,2021-05-01,-588000.0,5240.0,COGS - Raw Materials,,Protective goggles,,Cleanroom Dynamics,
BUDG78002975,Credit,2021-05-01,-22100.0,6190.0,Insurance,,,Annual Insurance Brokerage Fee,BioStock Trading,
BUDG78002976,Credit,2021-05-01,-39500.0,1.0,12071,,,,,
BUDG78002976,Credit,2021-05-01,-3500.0,1.0,12767,,,,,
BUDG78002976,Credit,2021-05-01,-344500.0,4.0,12773,,,,,
BUDG78002976,Credit,2021-05-01,-178400.0,1.0,15842,,,,,
BUDG78002976,Credit,2021-05-01,-25100.0,1.0,16272,,,,,
BUDG78002976,Credit,2021-05-01,-1900.0,1.0,16616,,,,,
BUDG78002976,Credit,2021-05-01,-100.0,1.0,36344,,,,,
BUDG78002976,Credit,2021-05-01,-76000.0,1.0,41493,,,,,
BUDG78002976,Credit,2021-05-01,-22500.0,1.0,45399,,,,,
BUDG78002976,Credit,2021-05-01,-146000.0,1.0,48510,,,,,
BUDG78002976,Credit,2021-05-01,-39900.0,1.0,48685,,,,,
BUDG78002976,Credit,2021-05-01,-41400.0,1.0,50672,,,,,
BUDG78002976,Credit,2021-05-01,-186200.0,2.0,52432,,,,,
BUDG78002976,Credit,2021-05-01,-35400.0,1.0,54859,,,,,
BUDG78002976,Credit,2021-05-01,-122700.0,1.0,56495,,,,,
BUDG78002976,Credit,2021-05-01,-235100.0,1.0,59094,,,,,
BUDG78002976,Credit,2021-05-01,-600.0,646.0,IT Systems & Licenses,,,Annual Quality Management Audit,MetaProcess IT,
BUDG78002979,Credit,2021-05-01,-418700.0,1.0,12307,,,,,
BUDG78002979,Credit,2021-05-01,-395400.0,1.0,16629,,,,,
BUDG78002979,Credit,2021-05-01,-157000.0,1.0,17086,,,,,
BUDG78002979,Credit,2021-05-01,-1027700.0,1.0,19210,,,,,
BUDG78002979,Credit,2021-05-01,-404900.0,2.0,23454,,,,,
BUDG78002979,Credit,2021-05-01,-324200.0,1.0,32395,,,,,
BUDG78002979,Credit,2021-05-01,-1129600.0,2.0,36344,,,,,
BUDG78002979,Credit,2021-05-01,-898900.0,1.0,37097,,,,,
BUDG78002979,Credit,2021-05-01,-671100.0,2.0,40871,,,,,
BUDG78002979,Credit,2021-05-01,-1356900.0,2.0,48510,,,,,
BUDG78002979,Credit,2021-05-01,-187300.0,1.0,48685,,,,,
BUDG78002979,Credit,2021-05-01,-3364800.0,2.0,59094,,,,,
BUDG78002979,Debit,2021-05-01,105600.0,1.0,Product Sales - Bioreactors,Biogas Flaring Systems,,,,GreenChem Industries
BUDG78002982,Debit,2021-05-01,429900.0,7.0,Product Sales - Bioreactors,Manure Separation Units,,,,GreenChem Industries
BUDG78003104,Debit,2021-05-01,679400.0,9.0,Product Sales - Spare Parts,Ash Handling Equipment,,,,Regional Water Authority
BUDG78003115,Credit,2021-05-01,-457800.0,2.0,10211,,,,,
BUDG78003115,Credit,2021-05-01,-228600.0,1.0,10721,,,,,
BUDG78003115,Credit,2021-05-01,-345100.0,1.0,15842,,,,,
BUDG78003115,Credit,2021-05-01,-109800.0,1.0,26169,,,,,
BUDG78003115,Credit,2021-05-01,-2346300.0,1.0,31043,,,,,
BUDG78003115,Credit,2021-05-01,-1229900.0,1.0,39126,,,,,
BUDG78003115,Credit,2021-05-01,-1518500.0,2.0,41493,,,,,
BUDG78003115,Credit,2021-05-01,-786900.0,3.0,41645,,,,,
BUDG78003115,Credit,2021-05-01,-250300.0,1.0,45399,,,,,
BUDG78003115,Credit,2021-05-01,-390500.0,1.0,50672,,,,,
BUDG78003115,Credit,2021-05-01,-167900.0,1.0,51846,,,,,
BUDG78003115,Credit,2021-05-01,-365900.0,2.0,56495,,,,,
BUDG78003115,Credit,2021-05-01,-450800.0,1.0,59150,,,,,
BUDG78003115,Debit,2021-05-01,9588800.0,6065.0,Product Sales - Consumables,Biochar for Agriculture,,,,GreenChem Industries
BUDG78003145,Credit,2021-05-01,-128200.0,1.0,10211,,,,,
BUDG78003145,Credit,2021-05-01,-563900.0,1.0,15842,,,,,
BUDG78003145,Credit,2021-05-01,-16100.0,1.0,16272,,,,,
BUDG78003145,Credit,2021-05-01,-1515900.0,1.0,16629,,,,,
BUDG78003145,Credit,2021-05-01,-58000.0,1.0,19210,,,,,
BUDG78003145,Credit,2021-05-01,-296500.0,1.0,22231,,,,,
BUDG78003145,Credit,2021-05-01,-499700.0,2.0,41493,,,,,
BUDG78003145,Credit,2021-05-01,-268100.0,1.0,48685,,,,,
BUDG78003145,Credit,2021-05-01,-140200.0,1.0,51846,,,,,
BUDG78003145,Credit,2021-05-01,-1166600.0,2.0,54857,,,,,
BUDG78003145,Credit,2021-05-01,-792200.0,2.0,54859,,,,,
