document_number,debit_credit,date,amount,quantity,account_id,product_id,procurement_id,service_id,vendor_id,customer_id
BUDG78002219,Credit,2022-06-01,-69500.0,457362.0,430,-1,-1,795,432,-1
BUDG78002237,Debit,2022-06-01,621200.0,717.0,416,1161,-1,-1,-1,330
BUDG78002262,Debit,2022-06-01,386800.0,1587.0,416,1180,-1,-1,-1,335
BUDG78002275,Debit,2022-06-01,1247600.0,20732.0,416,1071,-1,-1,-1,328
BUDG78002275,Credit,2022-06-01,-13800.0,1124.0,421,-1,823,-1,422,-1
BUDG78002284,Debit,2022-06-01,120700.0,85.0,416,1183,-1,-1,-1,330
BUDG78002305,Debit,2022-06-01,9182200.0,18040.0,416,1058,-1,-1,-1,328
BUDG78002307,Credit,2022-06-01,-313700.0,1098364.0,430,-1,-1,754,455,-1
BUDG78002310,Credit,2022-06-01,-351900.0,172.0,421,-1,766,-1,428,-1
BUDG78002319,Debit,2022-06-01,1957400.0,1.0,401,-1,-1,-1,-1,-1
BUDG78002319,Debit,2022-06-01,436300.0,1.0,395,-1,-1,-1,-1,-1
BUDG78002319,Debit,2022-06-01,574200.0,1.0,385,-1,-1,-1,-1,-1
BUDG78002319,Debit,2022-06-01,2977100.0,1.0,391,-1,-1,-1,-1,-1
BUDG78002319,Credit,2022-06-01,-23400.0,158272.0,434,-1,-1,797,430,-1
BUDG78002319,Debit,2022-06-01,2455900.0,1.0,393,-1,-1,-1,-1,-1
BUDG78002319,Debit,2022-06-01,3469200.0,1.0,386,-1,-1,-1,-1,-1
BUDG78002357,Credit,2022-06-01,-65500.0,856.0,422,-1,740,-1,469,-1
BUDG78002360,Credit,2022-06-01,-200000.0,1.0,407,-1,-1,-1,-1,-1
BUDG78002360,Credit,2022-06-01,-43900.0,1.0,397,-1,-1,-1,-1,-1
BUDG78002360,Credit,2022-06-01,-161500.0,1.0,400,-1,-1,-1,-1,-1
BUDG78002360,Credit,2022-06-01,-713200.0,1.0,387,-1,-1,-1,-1,-1
BUDG78002360,Credit,2022-06-01,-207600.0,1.0,404,-1,-1,-1,-1,-1
BUDG78002360,Credit,2022-06-01,-260900.0,1.0,391,-1,-1,-1,-1,-1
BUDG78002360,Credit,2022-06-01,-2700.0,1.0,411,-1,-1,-1,-1,-1
BUDG78002360,Credit,2022-06-01,-6400.0,1.0,384,-1,-1,-1,-1,-1
BUDG78002360,Credit,2022-06-01,-330500.0,1.0,393,-1,-1,-1,-1,-1
BUDG78002360,Credit,2022-06-01,-51200.0,1.0,389,-1,-1,-1,-1,-1
BUDG78002360,Debit,2022-06-01,515000.0,5673.0,416,1094,-1,-1,-1,328
BUDG78002360,Credit,2022-06-01,-70700.0,1.0,394,-1,-1,-1,-1,-1
BUDG78002360,Credit,2022-06-01,-2400.0,389.0,421,-1,808,-1,411,-1
BUDG78002360,Credit,2022-06-01,-652100.0,1.0,386,-1,-1,-1,-1,-1
BUDG78002360,Credit,2022-06-01,-582000.0,2.0,405,-1,-1,-1,-1,-1
BUDG78002378,Credit,2022-06-01,-492400.0,13.0,421,-1,781,-1,431,-1
BUDG78002381,Credit,2022-06-01,-109600.0,751598.0,430,-1,-1,798,432,-1
BUDG78002417,Debit,2022-06-01,88300.0,874.0,416,1130,-1,-1,-1,335
BUDG78002422,Credit,2022-06-01,-13300.0,1.0,397,-1,-1,-1,-1,-1
BUDG78002422,Credit,2022-06-01,-165600.0,1.0,395,-1,-1,-1,-1,-1
BUDG78002422,Credit,2022-06-01,-1015300.0,2.0,408,-1,-1,-1,-1,-1
BUDG78002422,Credit,2022-06-01,-505800.0,2.0,404,-1,-1,-1,-1,-1
BUDG78002422,Credit,2022-06-01,-165400.0,1.0,403,-1,-1,-1,-1,-1
BUDG78002422,Credit,2022-06-01,-821000.0,1.0,391,-1,-1,-1,-1,-1
BUDG78002422,Credit,2022-06-01,-31700.0,1.0,390,-1,-1,-1,-1,-1
BUDG78002422,Credit,2022-06-01,-478900.0,2.0,398,-1,-1,-1,-1,-1
BUDG78002422,Credit,2022-06-01,-5900.0,1.0,389,-1,-1,-1,-1,-1
BUDG78002422,Credit,2022-06-01,-32800.0,1.0,396,-1,-1,-1,-1,-1
BUDG78002422,Credit,2022-06-01,-223500.0,15.0,421,-1,723,-1,414,-1
BUDG78002422,Credit,2022-06-01,-296500.0,1.0,410,-1,-1,-1,-1,-1
BUDG78002422,Credit,2022-06-01,-904700.0,3.0,392,-1,-1,-1,-1,-1
BUDG78002422,Credit,2022-06-01,-388300.0,2.0,405,-1,-1,-1,-1,-1
BUDG78002422,Credit,2022-06-01,-268900.0,1.0,406,-1,-1,-1,-1,-1
BUDG78002422,Credit,2022-06-01,-103800.0,1.0,388,-1,-1,-1,-1,-1
BUDG78002432,Credit,2022-06-01,-42300.0,248422.0,430,-1,-1,787,468,-1
BUDG78002432,Credit,2022-06-01,-938100.0,3381255.0,430,-1,-1,757,458,-1
BUDG78002442,Credit,2022-06-01,-67800.0,9.0,421,-1,799,-1,411,-1
BUDG78002444,Debit,2022-06-01,84500.0,2.0,402,-1,-1,-1,-1,-1
BUDG78002444,Debit,2022-06-01,61000.0,1.0,397,-1,-1,-1,-1,-1
BUDG78002444,Debit,2022-06-01,144100.0,2.0,400,-1,-1,-1,-1,-1
BUDG78002444,Debit,2022-06-01,17600.0,1.0,395,-1,-1,-1,-1,-1
BUDG78002444,Debit,2022-06-01,113100.0,1.0,399,-1,-1,-1,-1,-1
BUDG78002444,Debit,2022-06-01,38000.0,1.0,408,-1,-1,-1,-1,-1
BUDG78002444,Credit,2022-06-01,-4400.0,33596.0,430,-1,-1,810,441,-1
BUDG78002444,Debit,2022-06-01,3200.0,1.0,403,-1,-1,-1,-1,-1
BUDG78002444,Debit,2022-06-01,21400.0,1.0,390,-1,-1,-1,-1,-1
BUDG78002444,Debit,2022-06-01,65900.0,2.0,398,-1,-1,-1,-1,-1
BUDG78002444,Debit,2022-06-01,84500.0,1.0,384,-1,-1,-1,-1,-1
BUDG78002444,Debit,2022-06-01,74600.0,1.0,393,-1,-1,-1,-1,-1
BUDG78002444,Debit,2022-06-01,142900.0,3.0,389,-1,-1,-1,-1,-1
BUDG78002444,Debit,2022-06-01,24700.0,1.0,396,-1,-1,-1,-1,-1
BUDG78002444,Debit,2022-06-01,16700.0,1.0,394,-1,-1,-1,-1,-1
BUDG78002444,Debit,2022-06-01,85400.0,2.0,410,-1,-1,-1,-1,-1
BUDG78002444,Debit,2022-06-01,81500.0,1.0,405,-1,-1,-1,-1,-1
BUDG78002444,Debit,2022-06-01,200700.0,1.0,388,-1,-1,-1,-1,-1
BUDG78002473,Debit,2022-06-01,6810300.0,84516.0,416,1074,-1,-1,-1,335
BUDG78002474,Credit,2022-06-01,-25400.0,8296.0,421,-1,811,-1,411,-1
BUDG78002480,Credit,2022-06-01,-2100.0,10611.0,430,-1,-1,774,466,-1
BUDG78002497,Debit,2022-06-01,29427800.0,32092.0,416,1055,-1,-1,-1,330
BUDG78002502,Debit,2022-06-01,189900.0,1.0,407,-1,-1,-1,-1,-1
BUDG78002502,Debit,2022-06-01,19400.0,1.0,397,-1,-1,-1,-1,-1
BUDG78002502,Debit,2022-06-01,66200.0,1.0,395,-1,-1,-1,-1,-1
BUDG78002502,Debit,2022-06-01,7700.0,1.0,399,-1,-1,-1,-1,-1
BUDG78002502,Debit,2022-06-01,2400.0,1.0,408,-1,-1,-1,-1,-1
BUDG78002502,Debit,2022-06-01,111200.0,1.0,403,-1,-1,-1,-1,-1
BUDG78002502,Debit,2022-06-01,584000.0,3.0,409,-1,-1,-1,-1,-1
BUDG78002502,Credit,2022-06-01,-22500.0,1.0,423,-1,794,-1,437,-1
BUDG78002502,Debit,2022-06-01,156400.0,1.0,396,-1,-1,-1,-1,-1
BUDG78002502,Debit,2022-06-01,208800.0,1.0,386,-1,-1,-1,-1,-1
BUDG78002502,Debit,2022-06-01,387800.0,1.0,392,-1,-1,-1,-1,-1
BUDG78002502,Debit,2022-06-01,223000.0,1.0,405,-1,-1,-1,-1,-1
BUDG78002511,Credit,2022-06-01,-1729900.0,7247587.0,430,-1,-1,763,452,-1
BUDG78002520,Credit,2022-06-01,-2300.0,1.0,402,-1,-1,-1,-1,-1
BUDG78002520,Credit,2022-06-01,-128200.0,2.0,400,-1,-1,-1,-1,-1
BUDG78002520,Credit,2022-06-01,-30400.0,1.0,395,-1,-1,-1,-1,-1
BUDG78002520,Credit,2022-06-01,-65600.0,1.0,399,-1,-1,-1,-1,-1
BUDG78002520,Credit,2022-06-01,-4300.0,1.0,385,-1,-1,-1,-1,-1
BUDG78002520,Credit,2022-06-01,-18200.0,2.0,403,-1,-1,-1,-1,-1
BUDG78002520,Credit,2022-06-01,-111100.0,2.0,391,-1,-1,-1,-1,-1
BUDG78002520,Credit,2022-06-01,-118400.0,1.0,384,-1,-1,-1,-1,-1
BUDG78002520,Credit,2022-06-01,-14400.0,1.0,409,-1,-1,-1,-1,-1
BUDG78002520,Credit,2022-06-01,-25100.0,1.0,393,-1,-1,-1,-1,-1
BUDG78002520,Credit,2022-06-01,-35800.0,2.0,396,-1,-1,-1,-1,-1
BUDG78002520,Credit,2022-06-01,-13000.0,,421,-1,729,-1,411,-1
BUDG78002520,Credit,2022-06-01,-3400.0,1.0,410,-1,-1,-1,-1,-1
BUDG78002520,Credit,2022-06-01,-9400.0,1.0,392,-1,-1,-1,-1,-1
BUDG78002520,Credit,2022-06-01,-36100.0,1.0,388,-1,-1,-1,-1,-1
BUDG78002526,Credit,2022-06-01,-29000.0,1.0,421,-1,743,-1,411,-1
BUDG78002534,Credit,2022-06-01,-147600.0,16.0,421,-1,764,-1,411,-1
BUDG78002535,Credit,2022-06-01,-900.0,6416.0,430,-1,-1,803,430,-1
BUDG78002560,Debit,2022-06-01,66200.0,363.0,416,1129,-1,-1,-1,328
BUDG78002589,Debit,2022-06-01,432900.0,4287.0,416,1132,-1,-1,-1,328
BUDG78002652,Debit,2022-06-01,564800.0,5593.0,416,1132,-1,-1,-1,328
BUDG78002670,Debit,2022-06-01,59600.0,130.0,416,1136,-1,-1,-1,330
BUDG78002673,Credit,2022-06-01,-2000.0,956.0,422,-1,824,-1,450,-1
BUDG78002677,Debit,2022-06-01,103500.0,127.0,416,1200,-1,-1,-1,330
BUDG78002688,Credit,2022-06-01,-138300.0,1.0,407,-1,-1,-1,-1,-1
BUDG78002688,Credit,2022-06-01,-42300.0,1.0,401,-1,-1,-1,-1,-1
BUDG78002688,Credit,2022-06-01,-247600.0,1.0,397,-1,-1,-1,-1,-1
BUDG78002688,Credit,2022-06-01,-411500.0,2.0,400,-1,-1,-1,-1,-1
BUDG78002688,Credit,2022-06-01,-14800.0,1.0,399,-1,-1,-1,-1,-1
BUDG78002688,Credit,2022-06-01,-192000.0,1.0,408,-1,-1,-1,-1,-1
BUDG78002688,Credit,2022-06-01,-600.0,1031.0,430,-1,-1,728,411,-1
BUDG78002688,Credit,2022-06-01,-251000.0,1.0,385,-1,-1,-1,-1,-1
BUDG78002688,Credit,2022-06-01,-131300.0,2.0,403,-1,-1,-1,-1,-1
BUDG78002688,Credit,2022-06-01,-177700.0,1.0,391,-1,-1,-1,-1,-1
BUDG78002688,Credit,2022-06-01,-755300.0,4.0,390,-1,-1,-1,-1,-1
BUDG78002688,Credit,2022-06-01,-488000.0,1.0,411,-1,-1,-1,-1,-1
BUDG78002688,Credit,2022-06-01,-209700.0,2.0,393,-1,-1,-1,-1,-1
BUDG78002688,Credit,2022-06-01,-420700.0,1.0,394,-1,-1,-1,-1,-1
BUDG78002688,Credit,2022-06-01,-662800.0,2.0,386,-1,-1,-1,-1,-1
BUDG78002688,Credit,2022-06-01,-267100.0,2.0,410,-1,-1,-1,-1,-1
BUDG78002688,Credit,2022-06-01,-61300.0,1.0,392,-1,-1,-1,-1,-1
BUDG78002688,Credit,2022-06-01,-29300.0,1.0,405,-1,-1,-1,-1,-1
BUDG78002710,Credit,2022-06-01,-954700.0,2369475.0,430,-1,-1,737,446,-1
BUDG78002719,Credit,2022-06-01,-61100.0,2.0,421,-1,729,-1,411,-1
BUDG78002727,Credit,2022-06-01,-7300.0,48672.0,430,-1,-1,796,411,-1
BUDG78002732,Debit,2022-06-01,802200.0,7944.0,416,1132,-1,-1,-1,328
BUDG78002749,Debit,2022-06-01,400.0,1.0,416,1148,-1,-1,-1,330
BUDG78002754,Credit,2022-06-01,-45900.0,3.0,407,-1,-1,-1,-1,-1
BUDG78002754,Credit,2022-06-01,-22100.0,2.0,402,-1,-1,-1,-1,-1
BUDG78002754,Credit,2022-06-01,-112100.0,2.0,400,-1,-1,-1,-1,-1
BUDG78002754,Credit,2022-06-01,-13100.0,1.0,387,-1,-1,-1,-1,-1
BUDG78002754,Credit,2022-06-01,-49000.0,355690.0,430,-1,-1,805,438,-1
BUDG78002754,Credit,2022-06-01,-30400.0,1.0,391,-1,-1,-1,-1,-1
BUDG78002754,Credit,2022-06-01,-9700.0,1.0,398,-1,-1,-1,-1,-1
BUDG78002754,Credit,2022-06-01,-13100.0,1.0,384,-1,-1,-1,-1,-1
BUDG78002754,Credit,2022-06-01,-15600.0,1.0,393,-1,-1,-1,-1,-1
BUDG78002754,Credit,2022-06-01,-10700.0,1.0,389,-1,-1,-1,-1,-1
BUDG78002754,Credit,2022-06-01,-34400.0,1.0,386,-1,-1,-1,-1,-1
BUDG78002754,Credit,2022-06-01,-35300.0,2.0,410,-1,-1,-1,-1,-1
BUDG78002754,Credit,2022-06-01,-7300.0,1.0,392,-1,-1,-1,-1,-1
BUDG78002754,Credit,2022-06-01,-62400.0,3.0,405,-1,-1,-1,-1,-1
BUDG78002754,Credit,2022-06-01,-65500.0,3.0,406,-1,-1,-1,-1,-1
BUDG78002754,Credit,2022-06-01,-6500.0,2.0,388,-1,-1,-1,-1,-1
BUDG78002786,Credit,2022-06-01,-156500.0,2556.0,421,-1,814,-1,450,-1
BUDG78002830,Credit,2022-06-01,-5400.0,1.0,407,-1,-1,-1,-1,-1
BUDG78002830,Credit,2022-06-01,-19600.0,1.0,401,-1,-1,-1,-1,-1
BUDG78002830,Credit,2022-06-01,-8800.0,1.0,397,-1,-1,-1,-1,-1
BUDG78002830,Credit,2022-06-01,-39000.0,1.0,395,-1,-1,-1,-1,-1
BUDG78002830,Credit,2022-06-01,-65400.0,1.0,399,-1,-1,-1,-1,-1
BUDG78002830,Credit,2022-06-01,-16800.0,1.0,387,-1,-1,-1,-1,-1
BUDG78002830,Credit,2022-06-01,-104700.0,2.0,384,-1,-1,-1,-1,-1
BUDG78002830,Credit,2022-06-01,-26300.0,1.0,409,-1,-1,-1,-1,-1
BUDG78002830,Credit,2022-06-01,-108600.0,2.0,393,-1,-1,-1,-1,-1
BUDG78002830,Credit,2022-06-01,-35000.0,1.0,389,-1,-1,-1,-1,-1
BUDG78002830,Credit,2022-06-01,-1200.0,1.0,396,-1,-1,-1,-1,-1
BUDG78002830,Credit,2022-06-01,-24400.0,2.0,394,-1,-1,-1,-1,-1
BUDG78002830,Credit,2022-06-01,-1500.0,110.0,421,-1,837,-1,450,-1
BUDG78002830,Credit,2022-06-01,-2700.0,1.0,386,-1,-1,-1,-1,-1
BUDG78002830,Credit,2022-06-01,-78700.0,2.0,410,-1,-1,-1,-1,-1
BUDG78002830,Credit,2022-06-01,-59100.0,1.0,388,-1,-1,-1,-1,-1
BUDG78002843,Credit,2022-06-01,-78800.0,161.0,423,-1,791,-1,450,-1
BUDG78002847,Credit,2022-06-01,-3200.0,1557.0,421,-1,835,-1,450,-1
BUDG78002850,Debit,2022-06-01,22400.0,1.0,408,-1,-1,-1,-1,-1
BUDG78002850,Credit,2022-06-01,-12500.0,70057.0,430,-1,-1,782,430,-1
BUDG78002850,Debit,2022-06-01,15500.0,1.0,385,-1,-1,-1,-1,-1
BUDG78002850,Debit,2022-06-01,53000.0,2.0,403,-1,-1,-1,-1,-1
BUDG78002850,Debit,2022-06-01,26200.0,2.0,398,-1,-1,-1,-1,-1
BUDG78002850,Debit,2022-06-01,49100.0,2.0,409,-1,-1,-1,-1,-1
BUDG78002850,Debit,2022-06-01,21300.0,1.0,389,-1,-1,-1,-1,-1
BUDG78002850,Debit,2022-06-01,4600.0,1.0,388,-1,-1,-1,-1,-1
BUDG78002869,Debit,2022-06-01,70300.0,86.0,418,1167,-1,-1,-1,330
BUDG78002871,Credit,2022-06-01,-262900.0,286.0,421,-1,752,-1,411,-1
BUDG78002873,Credit,2022-06-01,-3000.0,1487.0,421,-1,835,-1,450,-1
BUDG78002876,Debit,2022-06-01,5000.0,31.0,416,1185,-1,-1,-1,335
BUDG78002894,Credit,2022-06-01,-639200.0,52.0,421,-1,761,-1,411,-1
BUDG78002901,Credit,2022-06-01,-1216900.0,126.0,421,-1,736,-1,411,-1
BUDG78002953,Debit,2022-06-01,7700.0,38.0,416,1153,-1,-1,-1,328
BUDG78002959,Debit,2022-06-01,68300.0,1366.0,416,1166,-1,-1,-1,328
BUDG78002977,Debit,2022-06-01,2751600.0,13556.0,416,1088,-1,-1,-1,330
BUDG78003025,Debit,2022-06-01,335600.0,1437.0,416,1067,-1,-1,-1,330
BUDG78003085,Debit,2022-06-01,90400.0,222.0,416,1151,-1,-1,-1,330
BUDG78003126,Credit,2022-06-01,-583200.0,1.0,407,-1,-1,-1,-1,-1
BUDG78003126,Credit,2022-06-01,-315200.0,1.0,399,-1,-1,-1,-1,-1
BUDG78003126,Credit,2022-06-01,-113900.0,1.0,387,-1,-1,-1,-1,-1
BUDG78003126,Credit,2022-06-01,-117200.0,1.0,408,-1,-1,-1,-1,-1
BUDG78003126,Credit,2022-06-01,-158600.0,1.0,409,-1,-1,-1,-1,-1
BUDG78003126,Credit,2022-06-01,-307200.0,1.0,393,-1,-1,-1,-1,-1
BUDG78003126,Debit,2022-06-01,347000.0,243.0,416,1131,-1,-1,-1,330
BUDG78003126,Credit,2022-06-01,-270100.0,1.0,388,-1,-1,-1,-1,-1
BUDG78003165,Debit,2022-06-01,269100.0,330.0,416,1051,-1,-1,-1,328
BUDG78003194,Debit,2022-06-01,530400.0,1303.0,416,1148,-1,-1,-1,330
BUDG78003199,Debit,2022-06-01,301500.0,247.0,416,1075,-1,-1,-1,328
BUDG78003237,Credit,2022-06-01,-44700.0,2.0,407,-1,-1,-1,-1,-1
BUDG78003237,Credit,2022-06-01,-108400.0,2.0,402,-1,-1,-1,-1,-1
BUDG78003237,Credit,2022-06-01,-252900.0,3.0,401,-1,-1,-1,-1,-1
BUDG78003237,Credit,2022-06-01,-33600.0,1.0,397,-1,-1,-1,-1,-1
BUDG78003237,Credit,2022-06-01,-4400.0,1.0,400,-1,-1,-1,-1,-1
BUDG78003237,Credit,2022-06-01,-120700.0,1.0,399,-1,-1,-1,-1,-1
BUDG78003237,Credit,2022-06-01,-215300.0,2.0,387,-1,-1,-1,-1,-1
BUDG78003237,Credit,2022-06-01,-9800.0,1.0,404,-1,-1,-1,-1,-1
BUDG78003237,Credit,2022-06-01,-13400.0,1.0,385,-1,-1,-1,-1,-1
BUDG78003237,Credit,2022-06-01,-326000.0,1.0,411,-1,-1,-1,-1,-1
BUDG78003237,Credit,2022-06-01,-157400.0,2.0,398,-1,-1,-1,-1,-1
BUDG78003237,Credit,2022-06-01,-1700.0,1.0,384,-1,-1,-1,-1,-1
BUDG78003237,Credit,2022-06-01,-141200.0,1.0,409,-1,-1,-1,-1,-1
BUDG78003237,Credit,2022-06-01,-22700.0,1.0,393,-1,-1,-1,-1,-1
BUDG78003237,Credit,2022-06-01,-145900.0,1.0,389,-1,-1,-1,-1,-1
BUDG78003237,Debit,2022-06-01,332200.0,816.0,416,1160,-1,-1,-1,330
BUDG78003237,Credit,2022-06-01,-122200.0,1.0,410,-1,-1,-1,-1,-1
BUDG78003237,Credit,2022-06-01,-165600.0,1.0,392,-1,-1,-1,-1,-1
BUDG78003237,Credit,2022-06-01,-31500.0,1.0,405,-1,-1,-1,-1,-1
BUDG78003237,Credit,2022-06-01,-70400.0,1.0,388,-1,-1,-1,-1,-1
BUDG78003262,Debit,2022-06-01,55900.0,137.0,416,1179,-1,-1,-1,335
BUDG78003292,Debit,2022-06-01,129500.0,638.0,416,1088,-1,-1,-1,330
BUDG78003329,Credit,2022-06-01,-4000.0,2.0,397,-1,-1,-1,-1,-1
BUDG78003329,Credit,2022-06-01,-49300.0,1.0,400,-1,-1,-1,-1,-1
BUDG78003329,Credit,2022-06-01,-19900.0,1.0,395,-1,-1,-1,-1,-1
BUDG78003329,Credit,2022-06-01,-120300.0,2.0,387,-1,-1,-1,-1,-1
BUDG78003329,Credit,2022-06-01,-152500.0,4.0,404,-1,-1,-1,-1,-1
BUDG78003329,Credit,2022-06-01,-88800.0,1.0,385,-1,-1,-1,-1,-1
BUDG78003329,Credit,2022-06-01,-204900.0,2.0,391,-1,-1,-1,-1,-1
BUDG78003329,Credit,2022-06-01,-20800.0,2.0,390,-1,-1,-1,-1,-1
BUDG78003329,Debit,2022-06-01,710700.0,1396.0,418,1091,-1,-1,-1,330
BUDG78003329,Credit,2022-06-01,-13200.0,1.0,384,-1,-1,-1,-1,-1
BUDG78003329,Credit,2022-06-01,-24500.0,1.0,409,-1,-1,-1,-1,-1
BUDG78003329,Credit,2022-06-01,-85500.0,1.0,394,-1,-1,-1,-1,-1
BUDG78003358,Debit,2022-06-01,1800.0,5.0,416,1194,-1,-1,-1,335
BUDG78003388,Debit,2022-06-01,377000.0,12745.0,416,1081,-1,-1,-1,328
BUDG78003409,Credit,2022-06-01,-1631900.0,2.0,400,-1,-1,-1,-1,-1
BUDG78003409,Credit,2022-06-01,-1772900.0,1.0,391,-1,-1,-1,-1,-1
BUDG78003409,Credit,2022-06-01,-1129400.0,2.0,398,-1,-1,-1,-1,-1
BUDG78003409,Credit,2022-06-01,-496500.0,1.0,409,-1,-1,-1,-1,-1
BUDG78003409,Credit,2022-06-01,-438500.0,1.0,389,-1,-1,-1,-1,-1
BUDG78003409,Debit,2022-06-01,8952000.0,8785.0,416,1062,-1,-1,-1,330
BUDG78003409,Credit,2022-06-01,-89200.0,1.0,396,-1,-1,-1,-1,-1
BUDG78003409,Credit,2022-06-01,-429200.0,1.0,394,-1,-1,-1,-1,-1
BUDG78003409,Credit,2022-06-01,-1962600.0,2.0,386,-1,-1,-1,-1,-1
BUDG78003409,Credit,2022-06-01,-64800.0,1.0,406,-1,-1,-1,-1,-1
BUDG78003430,Debit,2022-06-01,10514500.0,25835.0,416,1076,-1,-1,-1,330
BUDG78003533,Debit,2022-06-01,4200.0,5.0,416,1144,-1,-1,-1,330
BUDG78003542,Debit,2022-06-01,68500.0,103.0,416,1168,-1,-1,-1,335
BUDG78003554,Debit,2022-06-01,12900.0,91.0,416,1156,-1,-1,-1,330
BUDG78003682,Debit,2022-06-01,180600.0,773.0,416,1092,-1,-1,-1,330
BUDG78003733,Debit,2022-06-01,114000.0,488.0,416,1115,-1,-1,-1,330
BUDG78003750,Debit,2022-06-01,8400.0,49.0,416,1125,-1,-1,-1,328
BUDG78003761,Debit,2022-06-01,403000.0,1587.0,416,1172,-1,-1,-1,331
BUDG78003854,Credit,2022-06-01,-137500.0,2.0,402,-1,-1,-1,-1,-1
BUDG78003854,Credit,2022-06-01,-30500.0,1.0,397,-1,-1,-1,-1,-1
BUDG78003854,Credit,2022-06-01,-113000.0,1.0,399,-1,-1,-1,-1,-1
BUDG78003854,Credit,2022-06-01,-3000.0,1.0,391,-1,-1,-1,-1,-1
BUDG78003854,Credit,2022-06-01,-28700.0,2.0,411,-1,-1,-1,-1,-1
BUDG78003854,Credit,2022-06-01,-53000.0,2.0,398,-1,-1,-1,-1,-1
BUDG78003854,Debit,2022-06-01,4000.0,8.0,416,1165,-1,-1,-1,330
BUDG78003854,Credit,2022-06-01,-21700.0,1.0,386,-1,-1,-1,-1,-1
BUDG78003854,Credit,2022-06-01,-31600.0,1.0,405,-1,-1,-1,-1,-1
BUDG78003854,Credit,2022-06-01,-93900.0,1.0,388,-1,-1,-1,-1,-1
BUDG78003917,Credit,2022-06-01,-126500.0,1.0,402,-1,-1,-1,-1,-1
BUDG78003917,Credit,2022-06-01,-13500.0,1.0,401,-1,-1,-1,-1,-1
BUDG78003917,Credit,2022-06-01,-29500.0,1.0,397,-1,-1,-1,-1,-1
BUDG78003917,Credit,2022-06-01,-326700.0,2.0,400,-1,-1,-1,-1,-1
BUDG78003917,Credit,2022-06-01,-199800.0,1.0,395,-1,-1,-1,-1,-1
BUDG78003917,Credit,2022-06-01,-59400.0,1.0,399,-1,-1,-1,-1,-1
BUDG78003917,Credit,2022-06-01,-185700.0,1.0,385,-1,-1,-1,-1,-1
BUDG78003917,Credit,2022-06-01,-161000.0,2.0,391,-1,-1,-1,-1,-1
BUDG78003917,Credit,2022-06-01,-261700.0,2.0,384,-1,-1,-1,-1,-1
BUDG78003917,Credit,2022-06-01,-75100.0,1.0,409,-1,-1,-1,-1,-1
BUDG78003917,Credit,2022-06-01,-267100.0,1.0,389,-1,-1,-1,-1,-1
BUDG78003917,Debit,2022-06-01,279200.0,11404.0,416,1086,-1,-1,-1,336
BUDG78003917,Credit,2022-06-01,-98600.0,1.0,405,-1,-1,-1,-1,-1
BUDG78003917,Credit,2022-06-01,-69500.0,1.0,406,-1,-1,-1,-1,-1
BUDG78003966,Debit,2022-06-01,30700.0,233.0,416,1140,-1,-1,-1,328
BUDG78003991,Debit,2022-06-01,765700.0,3278.0,416,1192,-1,-1,-1,330
BUDG78001014,Credit,2022-07-01,-83300.0,104660.0,430,-1,-1,721,458,-1
BUDG78001031,Debit,2022-07-01,5600.0,1.0,407,-1,-1,-1,-1,-1
BUDG78001031,Debit,2022-07-01,28100.0,2.0,402,-1,-1,-1,-1,-1
BUDG78001031,Debit,2022-07-01,23600.0,1.0,397,-1,-1,-1,-1,-1
BUDG78001031,Debit,2022-07-01,37000.0,2.0,400,-1,-1,-1,-1,-1
BUDG78001031,Debit,2022-07-01,129100.0,2.0,387,-1,-1,-1,-1,-1
BUDG78001031,Debit,2022-07-01,71900.0,2.0,408,-1,-1,-1,-1,-1
BUDG78001031,Debit,2022-07-01,10100.0,1.0,404,-1,-1,-1,-1,-1
BUDG78001031,Debit,2022-07-01,21800.0,1.0,385,-1,-1,-1,-1,-1
BUDG78001031,Debit,2022-07-01,6200.0,1.0,403,-1,-1,-1,-1,-1
BUDG78001031,Debit,2022-07-01,9800.0,1.0,390,-1,-1,-1,-1,-1
BUDG78001031,Debit,2022-07-01,4200.0,1.0,384,-1,-1,-1,-1,-1
BUDG78001031,Debit,2022-07-01,41000.0,1.0,393,-1,-1,-1,-1,-1
BUDG78001031,Debit,2022-07-01,97400.0,2.0,394,-1,-1,-1,-1,-1
BUDG78001031,Credit,2022-07-01,-102500.0,8373.0,425,-1,782,-1,411,-1
BUDG78001031,Debit,2022-07-01,16800.0,1.0,386,-1,-1,-1,-1,-1
BUDG78001031,Debit,2022-07-01,7700.0,1.0,410,-1,-1,-1,-1,-1
BUDG78001031,Debit,2022-07-01,62700.0,1.0,392,-1,-1,-1,-1,-1
BUDG78001031,Debit,2022-07-01,1700.0,1.0,405,-1,-1,-1,-1,-1
BUDG78001047,Debit,2022-07-01,240700.0,1.0,401,-1,-1,-1,-1,-1
BUDG78001047,Debit,2022-07-01,102500.0,1.0,399,-1,-1,-1,-1,-1
BUDG78001047,Debit,2022-07-01,38600.0,1.0,390,-1,-1,-1,-1,-1
BUDG78001047,Debit,2022-07-01,14200.0,1.0,411,-1,-1,-1,-1,-1
BUDG78001047,Credit,2022-07-01,-214100.0,436.0,423,-1,791,-1,450,-1
BUDG78001047,Debit,2022-07-01,529100.0,1.0,386,-1,-1,-1,-1,-1
BUDG78001047,Debit,2022-07-01,79300.0,1.0,406,-1,-1,-1,-1,-1
